country;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
New Zealand;8843.526;9914.635;10746.348;11047.73;12109.507;12522.503;12888.594;13409.734;13831.98;14440.509;14961.965;14742.793;15054.983;15958.008;17145.685;17977.948;18711.151;19399.637;19630.764;20684.797;21894.061;22613.994;23695.114;24797.984;26247.805;27445.223;28720.967;30397.09;30612.268;30574.933;31251.843;32311.258;33568.495;34517.038;35630.371;36696.029;37814.074;38742.794;40095.721;40942.565;42044.567;43241.165;44501.566;45806.672;47116.024
Nicaragua;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2142.5;2249.857;2371.006;2442.823;2511.444;2673.53;2788.919;2875.488;2883.923;2951.244;3128.089;3297.016;3501.038;3728.353;3880.595;3733.074;3893.482;4098.272;4393.684;4642.699;4903.839;5138.828;5373.002;5671.076;5529.992;5289.881;5296.559;5344.814;5419.832;5524.789;5659.288
Niger;535.849;566.206;593.664;573.148;477.64;513.734;539.834;536.509;575.367;585.172;580.707;595.7;550.828;552.869;567.458;522.847;540.368;533.33;586.708;579.966;557.138;593.159;611.867;643.038;631.053;679.656;713.672;728.17;783.782;754.824;796.253;799.256;876.275;902.657;950.771;964.168;983.445;1011.425;1061.906;1105.948;1151.862;1195.752;1314.884;1371.856;1440.153
Nigeria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1937.298;1941.679;1978.958;2006.758;2004.262;2033.349;2101.51;2145.377;2168.955;2157.232;2269.612;2412.658;2738.819;2978.228;3292.423;3540.165;3792.313;4070.595;4332.177;4605.567;5047.171;5261.624;5444.09;5684.216;5992.859;6053.495;5861.225;5864.785;5966.821;6054.802;6171.676;6296.812;6435.71;6570.892;6712.984
North Macedonia ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6189.289;5832.4;5819.955;5841.913;5978.758;6144.579;6392.927;6737.395;7172.899;7082.119;7281.422;7563.804;8106.032;8734.848;9437.923;10302.518;11059.002;11081.162;11561.148;12064.072;12224.547;12781.354;13468.152;14118.719;14654.061;14954.447;15714.897;16486.318;17377.641;18303.884;19287.053;20347.83;21492.194
Norway;14998.165;16619.732;17621.864;18984.962;20802.717;22579.783;23880.404;24756.059;25428.01;26620.962;28040.209;29713.579;31292.578;32750.544;34950.201;36982.574;39348.381;41945.555;43263.67;44443.847;46607.32;48417.636;49588.868;50683.817;53805.121;56536.892;59134.183;61882.027;62520.132;61197.334;61513.322;62587.258;64665.403;65721.584;67460.035;68849.185;69681.951;72120.168;74357.052;76684.49;79638.065;82071.128;84574.751;87175.614;89891.981
Oman;8661.571;10247.964;12132.579;13574.169;14951.477;17664.517;17256.172;15978.382;17409.502;17596.752;21848.123;23111.104;24753.673;25998.671;26726.186;27820.205;28446.387;30070.467;30632.63;30619.435;32775.563;34406.42;33999.229;33151.063;33889.776;35160.509;37424.499;39312.704;42444.496;43847.394;45193.724;45614.915;46130.457;45170.609;45122.705;46946.055;46880.939;46395.068;47932.847;47365.936;48593.474;50185.416;50085.088;49199.167;49426.021
Pakistan;896.063;1011.806;1122.369;1210.718;1268.815;1385.007;1463.18;1545.442;1659.478;1762.17;1858.208;1975.8;2085.568;2124.485;2208.07;2310.383;2447.306;2471.93;2526.657;2609.377;2710.487;2749.565;2823.458;2938.324;3180.363;3505.737;3752.119;3994.256;4106.555;4065.872;4132.169;4282.089;4440.48;4591.892;4770.784;4918.84;5097.492;5362.017;5689.552;5871.609;6016.058;6208.032;6497.38;6831.636;7184.031
Palau;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8325;8922.979;9302.952;9133.851;9768.164;10397.931;10609.671;11251.218;11035.649;10622.284;10982.301;11981.075;12672.489;12867.004;13710.034;14987.917;15073.703;14803.296;15743.554;16234.614;16854.869;17407.149;17932.001;18471.971;19030.34
Panama;3571.443;4167.732;4553.005;4415.553;4593.155;4862.685;5026.184;4949.548;4345.28;4491.398;4934.67;5464.371;5920.66;6259.21;6440.25;6554.83;7021.427;7451.63;7924.957;8184.455;8425.084;8486.104;8641.158;8996.807;9744.802;10569.751;11603.624;13118.853;14433.619;14470.793;15230.984;17020.215;18722.76;20032.036;21093.918;22183.174;23166.801;24488.48;25628.233;26821.78;28456.005;30037.209;31690.886;33434.321;35277.622
Papua New Guinea;1102.687;1188.753;1244.064;1307.796;1312.763;1369.036;1445.178;1544.534;1597.826;1568.632;1512.123;1661.063;1792.298;2114.313;2229.123;2139.814;2262.818;2101.05;2168.562;2185.59;2126.88;2120.411;2144.898;2226.74;2245.84;2350.756;2420.381;2618.406;2601.108;2736.277;2891.206;2830.28;2863.108;2960.225;3351.445;3630.69;3739.876;3832.286;3803.617;3982.734;4080.738;4182.743;4307.009;4449.712;4604.253
Paraguay;3376.839;3917.954;3982.619;3895.992;4029.591;4192.438;4156.202;4296.137;4564.385;4864.906;5254.909;5279.777;5381.881;5665.729;5972.55;6383.546;6470.682;6724.287;6668.51;6538.941;6399.795;6364.538;6346.454;6624.195;6955.962;7201.565;7647.106;8143.403;8688.481;8594.863;9514.176;9970.647;9954.236;10817.419;11382.747;11682.637;12135.251;12791.833;13399.773;13584.057;14212.923;14910.493;15610.023;16348.372;17096.54
Peru;3154.009;3551.63;3668.637;3375.428;3546.491;3650.545;4081.392;4406.188;4042.239;3560.523;3435.119;3558.249;3549.906;3752.841;4226.178;4552.386;4682.958;4986.281;4939.996;5005.487;5175.38;5244.228;5539.409;5798.304;6168.521;6675.202;7305.449;8046.279;8851.72;8912.248;9668.529;10388.97;11092.414;11812.896;12184.001;12576.125;13079.199;13510.432;14241.53;14719.052;15398.62;16185.181;17004.119;17850.815;18720.792
Philippines;1891.327;2088.407;2241.593;2314.703;2168.847;2023.887;2084.465;2173.774;2349.189;2532.389;2645.327;2657.066;2664.417;2721.307;2835.385;2960.733;3036.299;3176.794;3116.463;3189.901;3403.738;3507.553;3615.209;3789.836;4069.039;4308.581;4579.854;4915.716;5176.831;5184.612;5549.015;5773.739;6126.866;6559.871;6971.865;7348.206;7806.257;8348.499;8942.668;9470.85;10094.385;10788.821;11532.51;12332.737;13187.659
Poland;4758;4645.557;4650.792;5032.049;5149.976;5476.945;5746.898;5993.948;6403.087;6900.899;6582.776;6312.138;6570.082;6993.122;7501.032;8173.613;8835.98;9617.843;10205.172;10818.945;11653.607;12055.674;12426.996;13116.811;14172.054;15130.671;16559.189;18215.328;19363.753;20051.001;21078.774;22575.117;23377.417;24119.458;25410.87;26669.664;27799.165;29716.605;32005.005;33890.555;35651.177;37395.891;39148.18;40974.392;42900.504
Portugal;6024.185;6767.476;7296.322;7620.312;7783.041;8138.304;8569.965;9454.732;10321.566;11456.107;12846.9;13760.645;14526.087;14749.99;15248.193;15872.07;16666.424;17620.986;18581.959;19476.262;20526.631;21234.294;21617.839;21732.617;22662.505;23507.572;24568.128;25809.737;26357.731;25705.148;26444.296;26577.748;26094.3;26451.784;27301.467;28196.627;29155.671;30821.523;32411.846;33665.448;34935.821;36256.048;37614.684;39031.895;40507.055
Puerto Rico;7450.467;8175.119;8343.861;8633.966;9511.834;9919.157;10836.645;11531.255;12580.025;13568.767;14462.188;15196.888;16142.585;17170.173;18135.901;19209.405;19853.261;21004.539;22429.758;23544.166;24672.358;27541.553;28547.695;29739.92;31141.044;31518.347;32150.35;32821.973;33036.491;32816.93;33229.897;34195.614;35286.159;36207.575;37038.553;37678.482;38280.624;39245.661;39424.364;40067.476;41197.657;42359.77;43495.707;44633.816;45738
Qatar;72278.622;70186.865;63519.205;58323.259;65708.733;55814.161;56220.517;55772.933;58098.216;61191.962;46369.108;46303.941;52242.747;52515.866;54056.038;55831.645;58030.112;74280.632;80374.739;81790.644;87054.944;89695.367;94876.809;95604.291;107274.581;104311.646;115071.762;117052.968;104145.443;111399.64;127195.668;145723.752;146981.841;142845.639;136774.13;130230.147;125150.255;127602.587;129638.441;132886.395;138909.778;145697.052;151742.923;157625.842;164940.484
Romania;4759.825;5184.455;5692.446;6245.028;6830.821;7008.038;7282.259;7479.469;7664.297;7475.802;7311.564;6591.668;6174.566;6452.763;6891.719;7583.491;8072.124;7755.468;7502.519;7559.151;7961.925;8571.362;9462.635;9940.305;11328.136;12305.565;13776.668;15260.94;17413.722;16736.692;16387.906;17146.817;17930.23;18957.621;20034.1;21108.464;22480.873;24650.525;26447.945;27997.853;29554.754;31071.661;32647.556;34302.195;36044.819
Russian Federation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13407.403;13167.817;11491.825;10755.096;9583.225;9395.668;9222.497;9543.355;9153.492;9915.773;11201.561;12121.081;12914.767;14189.826;15671.776;17262.278;19288.701;21497.414;23081.741;21423.757;22633.619;24260.044;25586.565;26430.35;26626.148;26246.614;26551.343;27473.647;28797.195;29642.432;30819.555;32132.472;33493.858;34886.547;36316.349
Rwanda;464.645;502.67;501.796;532.759;608.802;634.12;659.757;651.369;653.325;619.136;630.123;604.826;659.001;644.191;412.512;555.449;638.409;712.74;715.58;676.809;684.49;709.88;782.302;793.57;862.586;959.319;1059.311;1145.525;1257.117;1318.204;1388.273;1500.192;1613.595;1681.164;1774.084;1906.566;1993.595;2104.825;2287.346;2451.977;2641.564;2851.273;3070.842;3292.526;3531.301
Saint Kitts and Nevis;3257.119;3680.938;4168.317;4264.554;4872.908;5386.419;6026.042;6741.614;7758.966;8588.843;9400.425;9895.614;10344.836;11034.33;11731.279;12242.214;13054.82;14099.181;14250.741;14856.602;16823.316;17769.699;17995.893;17307.543;18197.493;20129.629;21136.679;21529.537;23091.358;22240.093;22594.656;23550.647;22693.405;24295.731;26249.254;26672.976;27168.856;27648.537;29322.838;30577.752;31949.737;33247.806;34477.953;35738;37052.662
Saint Lucia;2232.813;2534.307;2712.406;2895.137;3194.896;3653.673;4200.076;4410.17;5124.488;5703.175;6433.425;6584.468;7155.534;7317.73;7443.729;7583.299;7819.634;7761.871;8217.154;8460.895;8527.09;8315.631;8416.603;8855.724;9646.163;9791.457;10597.214;10973.626;11596.541;11905.263;12016.417;12653.789;12715.299;12561.458;12824.09;12865.549;13289.359;13768.86;14114.224;14491.572;15159.182;15835.328;16436.973;16910.876;17400.397
Saint Vincent and the Grenadines;1697.126;1913.102;2066.867;2200.112;2382.864;2545.192;2718.015;2784.862;3243.124;3462.793;3736.144;3917.998;4292.674;4553.134;4597.241;5013.869;5161.008;5447.654;5755.972;5963.476;6208.318;6451.386;6923.778;7536.525;8060.227;8524.853;9272.168;9769.978;9895.749;9762.018;9635.96;9851.705;10161.122;10586.339;10798.065;10989.286;11184.722;11465.837;11969.826;12454.343;12982.788;13547.494;14124.407;14730.086;15360.281
Samoa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2910.257;2920.429;3122.409;3408.04;3636.582;3873.503;4074.922;4452.223;4654.627;4771.493;5003.241;4702.471;4629.341;4949.659;5025.807;4974.121;5085.932;5184.149;5553.619;5760.498;5899.443;6151.874;6492.739;6712.622;6938.44;7172.195;7414.659
San Marino;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;74571.484;74664.04;66605.987;62914.037;58183.641;54487.881;54335.076;54306.247;55742.081;57408.633;58540.531;60333.678;61575.455;62912.6;64398.549;65816.103;67262.289;68747.978
Saudi Arabia;38781.256;41212.635;33034.613;27444.705;25817.502;22880.33;26010.189;23699.652;26429.188;26024.841;29618.575;33537.381;33562.762;33244.944;33326.405;33280.364;33950.148;34080.166;34611.277;32980.104;34760.723;34252.145;33002.963;36496.84;39486.852;41575.391;42581.86;43070.398;45122.21;43070.455;44269.458;48288.074;50421.275;51275.392;53528.789;54997.785;55206.16;54416.024;55730.184;55704.327;56912.366;58212.112;59609.865;61097.675;62612.748
Senegal;1028.062;1150.956;1281.741;1225.416;1279.251;1323.217;1350.643;1424.461;1422.222;1491.743;1493.315;1539.575;1551.473;1561.737;1549.841;1622.521;1642.753;1681.602;1758.417;1852.275;1907.181;1987.921;1981.302;2097.66;2221.28;2355.75;2421.051;2539.261;2620.727;2621.438;2668.788;2684.326;2791.326;2834.248;2987.527;3118.453;3256.506;3456.087;3671.203;3852.951;4078.546;4329.105;4653.191;5148.468;5514.234
Serbia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5985.606;6224.064;5567.124;6152.816;6613.048;7198.951;7676.297;8616.167;9816.144;10671.66;11711.405;12668.229;12465.997;12754.622;13387.032;13616.722;14325.922;14429.129;14914.457;15654.01;16362.503;17552.396;18564.493;19767.465;21066.759;22438.51;23898.669;25203.658
Seychelles;4516.21;4694.403;4852.58;5017.627;5390.514;6083.901;6214.805;6401.36;6954.102;7922.604;8788.618;9213.133;10052.791;10814.837;10493.139;10608.013;11709.196;13207.611;13420.783;13599.675;14366.205;14335.297;14467.713;13859.109;13877.832;15527.838;17140.906;19336.08;18863.616;18723.348;19515.072;21553.492;22552.87;23884.389;25036.172;26030.603;27293.396;28810.451;30382.946;31693.039;33118.141;34900.632;36706.068;38533.28;40355.515
Sierra Leone;836.11;910.072;963.313;962.681;1008.592;951.385;950.581;975.965;1009.582;1075.773;1117.62;1056.964;978.105;1007.428;1070.855;985.732;753.651;628.368;623.183;569.925;588.314;684.717;841.495;894.375;936.757;971.172;1009.434;1089.458;1142.488;1160.918;1209.122;1282.278;1471.268;1767.008;1823.348;1433.177;1506.877;1558.854;1616.494;1690.36;1765.243;1847.201;1929.233;2015.843;2106.456
Singapore;9018.53;10426.019;11347.33;12635.325;13975.585;14308.275;14806.291;16559.881;18596.936;20673.45;22655.033;24286.779;25705.623;28598.364;31448.472;33390.07;35086.429;37384.461;35740.279;38026.565;41662.801;41000.369;42886.269;46342.336;51612.833;55809.577;60745.435;65230.201;64230.604;62873.499;71566.003;76034.334;78979.067;82881.26;86576.375;88946.487;91336.926;96414.481;101386.821;103181.171;105689.464;108965.24;112996.115;117315.435;121992.481
Slovak Republic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8199.595;8844.542;9686.656;10526.836;11245.357;11808.998;11942.261;12344.876;13082.166;13889.762;14925.626;16142.494;17766.3;19850.289;22583.865;24306.209;23136.2;24549.345;25758.941;26629.42;27467.419;28718.048;30198.33;31436.181;32994.141;35136.455;36640.197;38321.539;40130.293;42000.193;43955.541;45895.598
Slovenia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11150.934;11793.718;12683.958;13479.064;14214.629;15214.975;15907.327;17054.175;17990.043;18953.613;19889.124;20847.614;22326.508;23882.398;25944.17;28401.26;29971.461;27616.794;28111.911;28900.977;28603.887;28759.575;30069.609;31027.216;32306.565;34477.301;36741.444;38462.356;40343.946;42267.339;44072.897;45921.579;47801.135
Solomon Islands;805.126;836.887;845.354;883.603;888.713;861.573;851.866;919.982;937.87;988.404;1019.083;1085.725;1216.531;1258.903;1351.089;1476.37;1485.418;1456.143;1450.94;1425.215;1215.686;1113.279;1070.536;1131.737;1224.68;1390.282;1454.108;1551.763;1656.025;1554.324;1642.87;1857.746;1937.844;1986.524;2022.3;2050.197;2092.12;2162.671;2251.231;2302.517;2363.495;2424.358;2485.195;2549.535;2617.81
South Africa;4644.845;5222.164;5382.818;5350.503;5681.541;5655.043;5641.621;5777.563;6101.508;6353.598;6423.987;6416.657;6263.12;6331.692;6521.317;6721.325;7007.244;7195.709;7203.578;7369.992;7730.663;7970.053;8278.848;8597.619;9132.864;9800.354;10533.775;11247.309;11664.195;11400.636;11702.556;12150.01;12465.599;12800.969;13078.444;13171.307;13160.102;13396.126;13629.758;13753.786;13965.171;14241.314;14560.892;14889.998;15227.159
South Sudan, Republic of;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3373.947;1579.944;2012.356;2044.753;2001.513;1635.781;1530.686;1503.755;1602.299;1715.137;1783.059;1868.428;1946.12;1977.748
Spain;7907.393;8539.124;9130.161;9599.478;10074.592;10601.314;11153.641;12053.86;13110.549;14277.935;15355.128;16232.292;16688.302;16806.939;17519.368;18580.5;19334.106;20373.941;21448.826;22673.935;24148.278;25531.197;26258.563;27093.822;28259.598;29668.551;31341.491;32750.304;33211.496;32001.472;32243.637;32467.682;32100.454;32225.558;33373.422;34985.416;36476.429;38264.747;40172.154;41592.343;43007.499;44442.693;45893.928;47389.517;48925.708
Sri Lanka;1068.689;1215.906;1341.706;1423.85;1557.689;1670.187;1759.336;1811.008;1906.339;2005.412;2186.678;2475.265;2424.525;2639.571;2885.251;3098.53;3514.936;3921.23;3880.323;4028.345;4438.237;4416.394;4617.744;4942.442;5308.427;5770.151;6353.266;6917.899;7421.485;7692.855;8355.038;9193.36;10171.451;10618.177;11249.53;11824.84;12343.781;12860.158;13443.436;13897.273;14508.78;15264.783;16089.282;16980.169;17956.257
Sudan;1111.205;1255.569;1348.905;1342.595;1254.191;1250.764;1364.434;1447.998;1534.757;1577.465;1511.848;1623.591;1701.935;1738.631;1786.093;2056.141;2158.029;2280.378;2445.845;2535.2;2745.963;3033.123;3184.311;3355.075;3530.559;3756.117;4018.074;4252.086;4387.461;4189.63;4290.429;5230.108;4121.854;4145.456;4285.976;4281.879;4322.498;4347.173;4229.275;4071.718;3986.019;3922.958;3906.577;3921.942;3954.278
Suriname;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6671.095;5857.375;6151.25;6067.937;5695.592;6377.235;7135.764;7653.333;7815.77;7742.611;7813.508;8254.368;8595.191;9204.537;9961.951;10653.966;11477.854;12248.402;12826.617;13134.25;13788.471;14658.366;15293.492;15768.012;15854.237;15240.107;14327.844;14649.897;15110.525;15531.858;16043.622;16568.935;17034.781;17581.733;18183.733
Sweden;10453.734;11954.991;12867.766;13641.794;14719.77;15501.504;16231.032;17109.127;18052.146;19068.37;19792.559;20126.536;20272.206;20363.815;21449.944;22720.938;23492.004;24628.999;25947.844;27435.336;29345.081;30338.924;31384.191;32557.502;34742.133;36713.544;39281.131;41403.764;41772.786;39944.169;42569.287;44467.271;44690.027;45544.71;47160.862;49234.847;50210.365;51742.207;53651.789;54628.095;55988.99;57769.521;59569.946;61454.781;63449.902
Switzerland;17198.705;19033.84;19827.861;20608.963;21952.671;23371.785;24176.58;25019.974;26580.641;28605.222;30485.285;30875.33;31129.868;31528.375;32342.295;32960.218;33537.527;34816.114;36163.445;37145.581;39302.384;40488.558;40875.152;41335.322;43264.937;45706.094;48720.025;51736.779;53259.958;51727.708;53252.93;54772.139;55782.096;57222.931;58988.447;59637.768;60632.899;62231.145;65009.82;66196.093;67557.7;69238.281;70897.496;72602.201;74356.25
Syria;2075.051;2381.478;2510.25;2564.928;2404.721;2573.663;2420.452;2428.937;2741.983;2589.827;2866.401;3185.718;3585.366;3834.047;4023.585;4221.128;4318.621;4243.068;4422.983;4241.734;4323.169;4459.072;4665.36;4522.013;4814.171;5104.52;5390.543;5707.769;5931.986;6177.252;6373.364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
São Tomé and Príncipe;1360.358;1309.007;1401.992;1368.028;1299.098;1426.736;1334.542;1291.024;1325.607;1380.106;1361.953;1385.178;1385.668;1417.414;1452.016;1484.147;1505.723;1518.703;1545.737;1578.549;1592.532;1638.837;1672.901;1778.932;1854.24;1997.659;2186.46;2253.209;2413.245;2418.945;2537.348;2631.218;2693.583;2799.941;2963.476;3032.977;3116.939;3222.784;3313.074;3387.299;3498.701;3635.626;3795.404;3963.282;4139.909
Taiwan Province of China;3473.664;3999.15;4372.63;4882.351;5485.48;5855.883;6595.013;7533.204;8327.373;9316.624;10088.47;11189.361;12276.24;13298.692;14474.762;15606.712;16742.195;17891.332;18694.871;20088.632;21675.499;21745.969;23202.13;24515.611;26713.587;28933.843;31339.731;34156.732;34946.499;34537.238;38583.444;40777.485;42251.943;43831.658;46318.609;47061.103;48169.387;50520.186;53074.323;55078.21;57214.156;59573.24;62007.24;64515.408;67087.639
Tajikistan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1317.31;1190.874;950.327;839.878;808.255;823.648;859.916;878.518;956.848;1058.682;1151.356;1266.97;1409.847;1519.176;1639.695;1776.546;1912.111;1958.141;2063.115;2211.621;2368.811;2530.888;2689.612;2818.025;2978.747;3182.41;3426.533;3589.168;3751.151;3925.705;4108.323;4281.077;4464.009
Tanzania;606.945;647.352;670.346;691.536;718.69;752.153;793.633;835.94;876.795;917.091;986.433;1006.858;1001.065;1002.706;1007.454;1034.529;1072.573;1102.434;1130.697;1174.652;1229.429;1297.408;1374.416;1455.039;1566.269;1685.8;1767.282;1913.56;2002.729;2066.386;2159.586;2309.852;2402.616;2533.559;2672.73;2782.167;2915.297;3077.893;3273.038;3402.385;3561.685;3741.426;3939.232;4156.622;4383.839
Thailand;1609.731;1812.377;1987.11;2150.683;2307.25;2432.074;2560.498;2825.58;3248.208;3764.562;4280.92;4742.19;5288.746;5819.481;6349.715;6934.372;7379.116;7220.916;6672.777;7001.605;7396.566;7774.161;8334.81;9048.193;9818.796;10489.311;11278.466;12141.193;12517.511;12455.124;13468.872;13805.019;15025.32;15636.321;16024.876;16639.538;17319.458;18304.149;19484.028;20364.545;21360.919;22534.579;23801.431;25144.396;26571.611
Timor-Leste;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1861.277;2050.435;1912.608;1895.621;3140.893;4321.178;6183.759;6542.499;7163.803;6707.433;6632.834;7403.674;7748.545;6841.545;5036.985;5998.113;5964.671;5395.537;4972.603;5254.116;5321.137;4722.868;3900.013;3841.078;4016.398
Togo;786.789;804.805;793.768;753.583;796.683;822.884;838.211;811.071;896.842;942.729;1008.182;1010.685;977.641;818.611;929.97;1107.081;1053.108;1078.581;1033.124;1041.955;1024.233;1026.122;1053.453;1115.403;1104.876;1057.714;1088.995;1075.702;1110.723;1149.698;1201.305;1270.419;1343.271;1412.602;1484.724;1546.149;1608.526;1669.268;1749.715;1825.808;1912.628;2007.227;2105.291;2208.061;2316.109
Tonga;747.495;927.75;1105.22;1202.26;1776.176;1945.149;2170.351;2255.943;2242.538;2344.379;2533.77;2757.442;2699.638;2748.118;2870.152;3051.608;3106.315;3034.834;3154.09;3256.532;3350.367;3517.743;3639.481;3727.586;3857.436;3976.09;3978.25;4046.569;4227.239;4374.136;4515.073;4681.78;4746.634;4787.816;4987.423;5270.322;5640.548;5907.781;6148.481;6485.883;6866.787;7219.76;7552.695;7876.142;8204.538
Trinidad and Tobago;6999.736;7887.336;8552.795;7845.807;7548.61;7369.43;7190.68;6966.521;6874.023;7033.289;7356.458;7790.918;8718.999;8816.552;9281.936;9800.898;10663.833;11642.371;12711.162;13904.891;15158.325;16008.092;17349.978;20027.296;21962.634;23863.421;27938.444;29770.018;31200.652;29780.742;31018.393;31447.28;31670.943;32710.715;32840.879;33633.713;31656.724;31557.703;32283.649;32715.237;33713.038;35043.749;36296.106;37461.939;38689.825
Tunisia;2149.48;2414.74;2490.924;2646.54;2865.901;3024.336;2926.572;3132.913;3191.399;3341.863;3600.94;3791.639;4098.3;4210.418;4370.889;4502.635;4824.179;5117.492;5366.034;5708.356;6026.958;6336.444;6469.838;6847.562;7412.294;7843.189;8426.194;9141.698;9612.462;9871.921;10222.862;10120.677;10603.788;10971.199;11372.732;11494.559;11626.565;11926.868;12384.355;12661.262;13092.761;13617.015;14286.821;15007.828;15858.745
Turkey;3442.6;3844.281;4126.657;4392.279;4756.107;5009.304;5356.43;5924.371;6148.747;6292.511;7009.261;7190.896;7667.571;8344.76;7931.385;8546.425;9172.288;9884.41;10159.27;9815.245;10550.267;10003.794;10685.422;11359.877;12636.002;14028.13;15287.204;16287.611;16526.762;15641.013;16895.68;18908.808;19953.465;21728.478;22966.095;24290.729;24982.883;27017.81;28044.394;28264.268;29326.503;30463.958;31642.487;33012.595;34467.889
Turkmenistan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2988.643;2725.981;2244.282;2079.399;1938.719;1721.742;1832.712;2139.565;2564.001;3119.625;3630.059;4284.982;4994.366;5759.006;6510.296;7337.827;8480.199;8957.038;9737.297;11212.539;12464.537;13715.89;15133.162;15987.673;16920.187;18138.138;19518.095;20410.693;21855.387;23376.736;25010.89;26739.429;28584.571
Tuvalu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2618.319;2551.191;2543.117;2482.285;2597.799;2800.735;3043.165;2894.626;2801.684;3046.547;2947.832;3103.864;3191.474;3505.859;3635.486;3809.162;4053.323;4276.879;4535.13;4806.456;5086.119;5368.992;5605.585
Uganda;417.323;460.393;513.281;542.598;528.198;511.123;508.111;522.153;564.177;601.377;641.075;651.399;683.068;721.45;768.261;829.886;871.821;898.899;935.075;991.884;1019.884;1098.046;1155.612;1206.083;1266.362;1389.748;1481.987;1589.26;1728.286;1820.09;1919.34;2025.656;2045.196;2116.633;2190.863;2272.303;2280.506;2367.719;2497.299;2630.54;2752.794;2895.207;3040.917;3245.87;3538.979
Ukraine;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6698.609;6164.36;5392.628;4288.287;3878.825;3594.239;3570.33;3575.646;3651.609;3991.364;4328.954;4670.96;5251.518;6072.986;6504.784;7254.965;8108.465;8490.097;7291.73;7710.196;8327.929;8523.039;8694.549;8756.347;8014.483;8329.551;8741.485;9287.334;9774.642;10310.059;10897.179;11516.337;12187.856;12896.917
United Arab Emirates;74532.941;80920.229;74972.71;71378.739;71349.14;68110.163;53756.096;55687.045;47043.443;54450.007;70403.182;71122.274;71880.811;71020.106;72743.551;73213.159;77506.395;81041.701;75198.871;73953.338;86005.188;84185.494;82874.283;86627.686;92036.604;91159.884;84499.227;72193.921;58514.172;55016.228;56103.705;59461.205;61475.208;63800.766;65864.012;67883.73;68664;68337.512;69222.478;69434.762;70441.547;71662.953;72575.01;73556.33;74605.251
United Kingdom;8852.518;9610.554;10421.895;11282.276;11935.77;12796.995;13433.724;14465.059;15806.315;16800.468;17508.69;17841.287;18269.169;19131.636;20249.299;21121.989;22001.352;23281.528;24263.253;25314.157;26681.919;27934.007;28961.318;30345.707;31727.771;33487.503;35139.277;36704.891;36984.748;35433.71;36170.119;37221.673;38230.852;39449.305;41049.316;42116.547;42959.079;44301.434;45740.756;46826.969;48168.869;49657.67;51159.256;52737.563;54378.102
United States;12552.943;13948.701;14404.994;15513.679;17086.441;18199.32;19034.766;20000.968;21375.999;22814.077;23847.977;24302.776;25392.931;26364.192;27674.021;28671.48;29946.973;31440.087;32833.666;34494.539;36317.741;37101.103;37971.28;39411.546;41629.858;44025.56;46213.508;47869.24;48283.413;47007.674;48402.581;49825.501;51556.171;53061.235;55010.066;56787.457;57901.072;59999.508;62868.917;65111.596;67426.835;69643.836;71760.346;73953.425;76252.108
Uruguay;4253.279;4711.762;4506.398;4500.268;4582.415;4766.8;5263.69;5789.243;6045.535;6316.829;6536.606;6956.354;7633.418;7974.098;8655.47;8654.941;9247.59;9769.068;10220.512;9989.734;9991.135;9850.052;9313.73;9731.538;10447.745;11468.809;12279.487;13431.06;14656.249;15326.204;16623.054;17763.024;18668.624;19798;20735.916;20948.418;21441.552;22328.141;23157.966;23580.531;24515.57;25684.111;26633.736;27619.699;28760.335
