"","mean_dim_uv","freedom_uv","equality_uv","control_uv"
"79",0.541161383612863,0.468266081045471,0.693883185018281,0.179315096660269
"80",0.481404975402276,0.200619762125365,0.686939908332039,0.536959551450475
"81",0.876042165669919,0.170312296434253,0.738670413891856,0.498644924095834
"82",0.887259676045876,0.230368523653888,0.631402029024517,0.581712822974331
"83",0.439589224009643,0.789731583386705,0.0821251760047642,0.680350403680112
"84",0.738279357248263,0.451459563879802,0.60197029910245,0.339054636359735
"85",0.463987519308487,0.701062041716951,0.219312562039269,0.589503091507781
"86",0.784783683704592,0.427837890314194,0.588294022746242,0.390223981734194
"87",0.313369588305823,0.507810859638051,0.5011370345449,0.417271689793143
"88",0.636630965951812,0.437445057878099,0.579413472264852,0.391087622756295
"89",0.308308632231985,0.134759434115884,0.793136755005531,0.463029547542307
"90",0.369667242099324,0.984755129606193,0.0395282383478769,0.49126761495267
"91",0.415308615484772,0.841115566107736,0.41838196308721,0.109059504412478
"92",0.628047939155539,0.42825337375866,0.575857676695657,0.408348505667606
"93",0.675714513503653,0.50528719859285,0.437875908462403,0.51548328430371
"94",0.727236017046859,0.621476799057411,0.227527672010596,0.680422463526475
"95",0.215677480141816,0.558639933247061,0.395340427193757,0.510101480052059
"96",0.773410031280549,0.685125405636073,0.425769139827358,0.300343455973674
"97",0.822983530445775,0.517362514017412,0.350392454375159,0.631106313240019
"98",0.935664250538283,0.406503826893412,0.668881744129051,0.296961168166755
"99",0.640813385021479,0.520405124138963,0.448023314540109,0.480641937048269
"100",0.897432545299122,0.45395622178275,0.551879612378463,0.410988027155233
"101",0.500485356170941,0.315023048117632,0.474541624493846,0.707292721053707
"102",0.609769922012937,0.580491827988683,0.617815808495172,0.147877978062896
"103",0.73602205905423,0.441562380503983,0.610327539768898,0.339352584734967
"104",0.116077560202267,0.496667519361856,0.30952168262346,0.719290274347742
"105",0.567043168143073,0.465477165443558,0.49880682833096,0.47568928770516
"106",0.832606451832799,0.566386570182968,0.550972247539613,0.26649092934367
"107",0.567812363652865,0.449042867003852,0.671065262851795,0.238497307334068
"108",0.509052770107735,0.85343321186642,0.2967703330411,0.275585175100372
"109",0.86185540643065,0.35810274634759,0.613970254399836,0.442160215385406
"110",0.977682085178633,0.512307591314739,0.428714778358101,0.520123888324074
"111",0.635236918270584,0.334877634717004,0.60439342923096,0.486662939847429
"112",0.823111625251886,0.431442055926687,0.638133986224156,0.310752101321396
"113",0.815341235666587,0.373721632582266,0.555971133527738,0.508938188067081
"114",0.652757799449163,0.496918899792271,0.553171345987957,0.353312894542426
"115",0.460913937027584,0.188751601411816,0.614258592253737,0.661431126570152
"116",0.765169873797959,0.639006490546745,0.5452435027157,0.180876498843202
"117",0.3452576752109,0.412146331949388,0.51008027894146,0.527958404910084
"118",0.280698768125019,0.598680107515511,0.397813719116854,0.45444459258154
"119",0.685772851001116,0.347446530768281,0.675756752592053,0.363260227872705
"120",0.823329970176892,0.553243922415546,0.53740252957135,0.303905648216825
"121",0.301641609853051,0.290646252948053,0.473996556855784,0.739735365768208
"122",0.616963960818386,0.0551625626609709,0.66609384041444,0.756949169432166
"123",0.701274996633734,0.62956477052593,0.23647068854554,0.656508715869778
"124",0.735280941661103,0.557051960453232,0.61437821205225,0.183446013960377
"125",0.792359928628083,0.544949178851939,0.363580042574772,0.575526468751691
"126",0.372075809306922,0.346269615910116,0.636668652260131,0.423447578050422
"127",0.864184877112683,0.576247319933618,0.43522264303929,0.427406703777608
"128",0.412373601225043,0.885877262229103,0.37678975164761,0.113407487924404
"129",0.903564317139723,0.444524212536355,0.582621149491653,0.377089809103039
"130",0.595939156099024,0.363213875175756,0.529831783122843,0.56179816306545
"131",0.817657450590749,0.269955641754256,0.789915151911529,0.292470747131986
"132",0.514217936118351,0.335383711805616,0.478963870577618,0.67424172726765
"133",0.625912303162883,0.0905195959259574,0.673784425194562,0.699538117780646
"134",0.456759309575038,0.607284566361163,0.444141541934561,0.373756461201502
"135",0.228603786272311,0.464039524171012,0.461494384406502,0.533550112203586
"136",0.415467089067734,0.249190867428545,0.607484221241042,0.593188172339988
"137",0.935574024108029,0.467917911145492,0.57896345361938,0.352229755299252
"138",0.961442801753732,0.272632497651143,0.687262042455499,0.443052129369458
"139",0.763095478186975,0.625626296889606,0.212795209414621,0.697148594469453
"140",0.385478764589367,0.250491796912848,0.884690363130455,0.175490123093254
"141",0.675759612543715,0.490784426093358,0.570041943205247,0.335953171108472
"142",0.899480705723074,0.436272896427508,0.58572305584537,0.383139345336072
"143",0.867066139808929,0.581858223129429,0.48822405121209,0.340586970115843
"144",0.805763522850888,0.532113039557803,0.588037234827377,0.25533049767935
"145",0.534821371208752,0.577227980183089,0.570859911002193,0.222580164066146
"146",0.695783357171592,0.50121749643812,0.579694762764343,0.307931846450317
"147",0.496678348640152,0.169846003212418,0.633462208951125,0.657138491996277
"148",0.440758775641731,0.434174542473964,0.549528374116825,0.440179875304973
"149",0.964860357944103,0.412006157415721,0.591321018822461,0.406220208791324
"150",0.28310560904225,0.411485602059564,0.562007951143306,0.450886406236895
"151",0.576376735851694,0.386444845182737,0.518200465187261,0.549115439073033
"152",0.341004660700364,0.389274930653605,0.644698259404766,0.355605433218008
"153",0.820829564090115,0.300543650474813,0.76660416670072,0.287771520493655
"154",0.63592774457522,0.395519365493262,0.708910146605097,0.251139951049237
"155",0.00930700206803762,0.594216527338278,0.552720028029977,0.227763466315479
"156",0.924886567834346,0.425991001782636,0.640386413921525,0.314443619432727
"157",0.370188418582836,0.671833968010203,0.240220797570679,0.596043906885912
"158",0.568663397137625,0.598396779061541,0.365160255708884,0.503816046397915
"159",0.382735611973732,0.788601716130386,0.220329595280956,0.474409316591264
"160",0.856685839750427,0.323573869888122,0.693220711794794,0.36802224070475
"161",0.913419393753718,0.546472453542345,0.401911907197952,0.516024679186912
"162",0.5298498682686,0.749102638231317,0.292319093519165,0.417616019384446
"163",0.705055677822628,0.710561837004152,0.37294856122472,0.346613302721443
"164",0.541408160576285,0.548370917919088,0.525810306555287,0.327624267603183
"165",0.98016901512911,0.518006230751847,0.426259843514805,0.516415079032006
"166",0.403817393145611,0.514941265170703,0.472155015980358,0.45151528364869
"167",0.630673534285884,0.330558241319701,0.548659104767789,0.575908521498264
"168",0.875051311392755,0.478148546120309,0.489124112344198,0.473781475892775
"169",0.504801668267159,0.250328459406494,0.740832434699018,0.391593283447606
"170",0.639357312682253,0.591257346961633,0.396615403964927,0.465872674204027
"171",0.423771026436581,0.905751059055795,0.36906402993767,0.0992188839003157
"172",0.822860308279983,0.480212034911534,0.549463300547919,0.380551901386601
"173",0.747330512640426,0.636431320575258,0.381969591048858,0.429246652647315
"174",0.496986817063254,0.538818926686537,0.654312181769798,0.147170275185516
"175",0.260819952325697,0.0982064975894501,0.703545231405828,0.644902901013086
"176",0.841271737076574,0.469294420065325,0.615926992838018,0.294971849566891
"177",0.847382517869363,0.355467760747499,0.633999225944318,0.41552066256997
"178",0.721867028597191,0.59575641044538,0.364516986642962,0.508206835275295
"179",0.997781384864455,0.253231832546879,0.711174593281441,0.432334940495475
"180",0.820819795400417,0.483054267411276,0.545563159441696,0.382717640665324
"181",0.422685649803734,0.235867263545777,0.541760420119524,0.709106611626854
"182",0.422429669338906,0.306105790484468,0.570538664678516,0.574796106375605
"183",0,0.610445858955345,0.561305226274956,0.193824708270793
"184",0.179669379684768,0.191668937987813,0.769223160781782,0.425087114118551
"185",0.924006678210381,0.323654902937075,0.716492321070062,0.332992817483177
"186",0.740886521229163,0.551655138045175,0.622687830158428,0.177976995865595
"187",0.63954146237972,0.55886386107908,0.548666545953367,0.279710559844842
"188",0.543855338841037,0.807726413262526,0.350822999876453,0.253763574643662
"189",0.57164479959883,0.707875279675383,0.183051586738695,0.63508187089853
"190",0.896890196858711,0.386209306295887,0.680421479376365,0.305971800748951
"191",0.900084378240352,0.334755725069661,0.694799426597298,0.351146512799944
"192",0.440902641557945,0.259286217761939,0.479569224463561,0.772056507498306
"193",0.798659849753293,0.542581213121118,0.496895871513908,0.378528030954358
"194",0.625925211307542,0.345098433825543,0.595841676438655,0.486237065702302
"195",0.829867853108035,0.525958044177492,0.583217961220708,0.270547939309324
"196",0.944005742930533,0.186648138257982,0.730223511627967,0.490128494774639
"197",0.726395487129456,0.648273050803129,0.489609345532641,0.252346347303188
"198",0.792881744181351,0.402709712013334,0.641412720595097,0.343106835149211
"199",0.61960993993315,0.488373366009046,0.492419952601178,0.455570400746025
"200",0.460928913054727,0.18873450026633,0.614243808897719,0.661475498088196
"201",0.860474224934802,0.409215279371375,0.570795844193528,0.440643539673677
"202",0.645963628596976,0.428016280562953,0.514118644225411,0.501309431812975
"203",0.824202960097058,0.457565657897716,0.650823428244713,0.257817906847204
"204",0.788636177522068,0.557056310986717,0.530652739181025,0.309089320176804
"205",0.501169868285072,0.334198582658406,0.514353895924098,0.62266851331317
"206",0.540224443663637,0.759066690221577,0.224396875598187,0.506621999572235
"207",0.262791698704848,0.374983466366198,0.5769670638159,0.475792050900075
"208",0.807147991950796,0.435381308904499,0.479577666758741,0.543591114675241
"209",0.229663153947315,0.631389501625616,0.27670120134514,0.593766489404726
"210",0.287625938032966,0.249567781437427,0.706445575393989,0.444185366540818
"211",0.401018429116265,0.277910860833267,0.869386427059166,0.162885667986138
"212",0.783133044141658,0.66786574028263,0.524197713199633,0.175020599125724
"213",0.645786172042857,0.592310801964383,0.494774314111804,0.317196422412984
"214",0.432094744307677,0.381352216488446,0.561125974485996,0.491302832745242
"215",0.834511481883449,0.472771941196147,0.539107436667124,0.40574543645984
"216",0.436565968206543,0.391122938957068,0.531676179380835,0.522823079218156
"217",0.450463707972754,0.473442888960333,0.563170125960418,0.368763507659207
"218",0.833562544029002,0.479491098916522,0.512334950460233,0.437206651252011
"219",0.385384381459596,0.823935488189734,0.406276956924361,0.149513955680429
"220",0.754721436996996,0.342396957467536,0.653027005149847,0.403922281208251
"221",0.747876196461976,0.66515706868642,0.554409409402326,0.133195166734097
"222",0.572983746891069,0.674476300483777,0.298002767754131,0.505901065711659
"223",0.420061483915848,0.82760570625324,0.0584274759569389,0.666779065231352
"224",0.368079402237105,0.480332110804488,0.535306540993934,0.401641533565594
"225",0.573186228356722,0.708391605704649,0.282200508985699,0.48561671405646
"226",0.86316173094598,0.456665015350649,0.553035271489692,0.405739512019952
"227",0.199683226618705,0.23291859554218,0.637480728565701,0.569282089384158
"228",0.233340810238768,0.524474235298591,0.70025523800312,0.0968320998878604
"229",0.456415535044389,0.458394613037383,0.595606926621097,0.339607292651405
"230",0.84639408386175,0.398281264677531,0.592509526249764,0.42224224428956
"231",0.771353298079743,0.339511482896399,0.658914667532756,0.398829917171347
"232",0.468205662635182,0.66231701175305,0.459695248213069,0.279019600964131
"233",0.704208556386945,0.583080210097533,0.262761433750086,0.67735914907813
"234",0.677330362470545,0.490781325397037,0.436470006926931,0.536412001610106
"235",0.838031082368411,0.238231758305979,0.748796249964734,0.395335146665238
"236",0.273543202177865,0.520527560181885,0.561570370844986,0.310080137275693
"237",0.729625188273224,0.600216282701494,0.226124000522964,0.710110807685187
"238",0.5874502906614,0.406646326417615,0.622227958587509,0.366790824439362
"239",0.719324020209306,0.679052079895329,0.55505990119779,0.114192599149891
"240",0.742920470642515,0.450004743633329,0.635451685716331,0.2906956424282
"241",0.778363308186349,0.243976710577064,0.674458539854576,0.499442566789792
"242",0.17573900111412,0.197373075956299,0.756931861632862,0.436132853961373
"243",0.433240971226252,0.68955936793156,0.396116001605045,0.339092381857728
"244",0.892659183019108,0.440066354394079,0.559174976664668,0.418059372863744
"245",0.641288433285804,0.376981961007834,0.703618424778695,0.283130427841908
"246",0.919228125004069,0.491459622693293,0.450757039525595,0.514091115134706
"247",0.735370087590582,0.559624326171813,0.628133293207149,0.159466216541889
"248",0.812660969141451,0.657284565765207,0.477272054328681,0.259170362747659
"249",0.969347080513402,0.320279380898155,0.648454844260343,0.439477544554366
"250",0.784692570743429,0.412345837121858,0.629365157131527,0.348685725869357
"251",0.423917754734679,0.667528953597914,0.409846018896884,0.347068022282166
"252",0.393703634344585,0.455024325183627,0.426584036549846,0.597636611843336
"253",0.987894901432854,0.210714198506402,0.74679251368303,0.434041447888832
"254",0.716552535442058,0.149084102829697,0.720885683440085,0.552874807652266
"255",0.842335988642969,0.344375773226617,0.634282523262851,0.429485433800744
"256",0.431604189118765,0.434736207396407,0.531120982880661,0.467075653859279
"257",0.878069484270266,0.277487854683541,0.702126119512755,0.414446249776197
"258",0.206269754140133,0.262170059232218,0.629566653207653,0.543210262340425
"259",0.402972550801126,0.818302053518457,0.428508760948075,0.123458521691158
"260",0.564008253213574,0.396899142016677,0.668964169785707,0.309297876371357
"261",0.769503279151998,0.0701151805208394,0.66886237189485,0.733395945225607
"262",0.516712938205973,0.799060658561556,0.311596786641011,0.323873660291315
"263",0.655694016471433,0.343161187704623,0.611522590673556,0.465217557769788
"264",0.564851753696843,0.411142451138482,0.486730241412639,0.564302761716705
"265",0.788635772663702,0.393012750868915,0.645604066402934,0.349396894589178
"266",0.609769922012937,0.580491827988683,0.617815808495172,0.147877978062896
"267",0.804500614043627,0.473558143829259,0.597362798823629,0.317300169213336
"268",0.428199842967078,0.24516290478561,0.601067122712256,0.608044055871358
"269",0.895309067830499,0.480958733996122,0.599910744177612,0.303875425378427
"270",0.542559704365766,0.466873042285495,0.693583938132873,0.181571409353535
"271",0.861252252352137,0.233754632436117,0.695452175493555,0.481198249677357
"272",0.239845782081229,0.6495621679976,0.438769539258581,0.326970534734269
"273",0.851588468255913,0.502020343224863,0.551506160435698,0.349193646214498
"274",0.920271437253163,0.532433969964911,0.48672675296613,0.406953367643277
"275",0.441420182787795,0.697898139786218,0.411843386105271,0.304671790507364
"276",0.74091619727221,0.438361120683997,0.615926020797721,0.335103878907177
"277",0.583083606742729,0.492273425953096,0.550486358024387,0.363369017933436
"278",0.558965050164823,0.382227639018889,0.482323484415496,0.608428028980344
"279",0.574089648323289,0.439518371337125,0.672126422223635,0.249261173377001
"280",0.692619622401968,0.493875919888983,0.582817795127762,0.312769449645908
"281",0.40395202461355,0.452749932599198,0.628317907571595,0.297840080286764
"282",0.485430319017962,0.414508898543006,0.557806888696684,0.453268846841675
"283",0.792851002538315,0.314907320557698,0.5064401575874,0.659571916097987
"284",0.530784763987186,0.440257076013506,0.579271144840775,0.387653113179024
"285",0.574129180026797,0.469556799294631,0.530327283422571,0.423093123005611
"286",0.865502690162536,0.470211251600525,0.536332751685643,0.4132315258481
"287",0.309794662511604,0.244130314115924,0.590592682184592,0.625102922260326
"288",0.541298757801227,0.467709547611744,0.694328985852489,0.179368077230217
"289",0.795348263769749,0.345789926922725,0.739248697065287,0.270125404249575
"290",0.652448617390462,0.302699510019356,0.656749587999557,0.449836233168314
"291",0.761542326034099,0.62895445845558,0.214328379794553,0.690530016407253
"292",0.699498932509124,0.372859486687349,0.591694049519472,0.456446382100293
"293",0.681642784288128,0.540925497421405,0.61767122210151,0.199425388107325
"294",0.866994230925162,0.581940335980273,0.488082083703703,0.34069349724427
"295",0.564523424939985,0.431419571884911,0.478446221302856,0.550428767756799
"296",0.830671699429253,0.636529133729065,0.416942415974054,0.376635147714316
"297",0.55926064149026,0.464517027657212,0.663017870486321,0.230499204632758
"298",0.722261580601448,0.325101174675216,0.682309006158283,0.382416303296233
"299",0.832121259474753,0.407405650800991,0.670421906180505,0.293479848220353
"300",0.361653769996399,0.322358186971331,0.565537161977548,0.561217333946294
"301",0.60879134975601,0.406767504438726,0.605232875720802,0.392138570908499
"302",0.464045776550937,0.858540164281974,0.356655352195321,0.179088819461154
"303",0.674704591675113,0.696775399686593,0.288064316448462,0.491886753770422
"304",0.621818420842003,0.0672821890608812,0.660408843379848,0.749757684051124
"305",0.798641047342781,0.543606487461639,0.495990996362903,0.378555885187305
"306",0.46008308613471,0.438976298822837,0.556649510784798,0.42326356118196
"307",0.865282264583722,0.461980633731944,0.54323024989955,0.41355806831007
"308",0.814959482998791,0.404669637195981,0.575767430930471,0.43907973213574
"309",0.819905876038816,0.519360572877703,0.533276892181625,0.354054844419567
"310",0.751446636667596,0.360917682398776,0.687394417616411,0.328318813505836
"311",0.850809159721739,0.729337990401616,0.422862016325158,0.247348118794091
"312",0.93671882007417,0.400997971845497,0.675685355242285,0.29389370400402
"313",0.523357048986617,0.539921793153904,0.533610623917987,0.326879401023843
"314",0.627178425011588,0.116653613343538,0.632034797956636,0.72828850930015
"315",0.907237449294416,0.365147937475544,0.675900609431662,0.340079844794896
"316",0.663543220085307,0.760368698724703,0.418739527582753,0.213277900963598
"317",0.434609206810275,0.429663402654614,0.503659447396033,0.514868960815751
"318",0.0896611746752542,0.448945672012293,0.359196951236395,0.706652121864758
"319",0.438759488186312,0.348266800366305,0.542781548155461,0.561755348084868
"320",0.310995923346958,0.576493793147461,0.484201624017423,0.353582943063609
"321",0.856539046434821,0.400582692177132,0.568875446823032,0.454724807918157
"322",0.833769228482675,0.374490541287906,0.640195695989667,0.381542716144994
"323",0.914682408493684,0.43887752033116,0.645304494022992,0.290344917001088
"324",0.6515511773317,0.602310977593987,0.371048700546039,0.489901116057942
"325",0.98510418113244,0.205901490805493,0.744068597768912,0.444372948267832
"326",0.705449982923827,0.486741068917165,0.552006160133059,0.368265482279074
"327",0.833833331597259,0.411487008850894,0.595801726762741,0.400169401107922
"328",0.376490627366261,0.237401157951766,0.511419880774373,0.752649471084968
"329",0.816322571148647,0.227835652983784,0.674387153162222,0.520489910746834
"330",0.667485186614155,0.412037195450991,0.473290896943322,0.583310753392523
"331",0.980666628461266,0.295617828917773,0.659208083852282,0.455333954140041
"332",0.857480193766684,0.418172187912243,0.629170455187796,0.341419244232411
"333",0.780512341174573,0.467623243731355,0.494339559638892,0.47960926869324
"334",0.5298498682686,0.749102638231317,0.292319093519165,0.417616019384446
"335",0.891289566474531,0.372055228552471,0.685504043082943,0.316706719601773
"336",0.894491088450254,0.421750905477783,0.540340106269144,0.470086449054014
"337",0.67476261137552,0.342975263807126,0.662436462298271,0.389051017338994
"338",0.789252580925495,0.556910382807528,0.531387362293256,0.308176168962662
"339",0.357310187154675,0.162617318983576,0.860303144494312,0.326090479925195
"340",0.866863429258081,0.384203399649567,0.630803001704694,0.383037829011703
"341",0.952921398544375,0.192416667611502,0.729868995048632,0.4831768642809
"342",0.672338092847826,0.53257982521248,0.616961502374546,0.211317539324178
"343",0.906939588231305,0.418013413674539,0.630639562131488,0.339420499943858
"344",0.863017178363906,0.404777161925837,0.567402143155506,0.45149423801118
"345",0.940571222263158,0.39992634561427,0.659275598875368,0.319910491936724
"346",0.771947376261373,0.424828503894261,0.479576675784284,0.557283029152449
"347",0.652100879990261,0.60168327139072,0.370506069978703,0.491529795092778
"348",0.963308769019638,0.283460844983522,0.681937341330305,0.436995148520872
"349",0.611817805624796,0.309083090291627,0.594338448626004,0.53521663607724
"350",0.41960621330729,0.33329892932095,0.533676198810406,0.594838184661536
"351",0.783251403281164,0.341227548676715,0.731251486472838,0.288045913417832
"352",0.731170707463048,0.472676654452533,0.5491961567052,0.390728655221378
"353",0.832299669992307,0.305384694830276,0.766793188759728,0.281207438030484
"354",0.055386002319551,0.269246970947354,0.833998699051703,0.227232821783237
"355",0.165134790776512,0.129035659334644,0.495760623372838,0.916735086054969
"356",0.970657171841107,0.317534655925996,0.652120801832001,0.437536751431098
"357",0.462584999741902,0.621058841628843,0.144222442272537,0.805982971224617
"358",0.834923793856543,0.300369337501412,0.663357641802517,0.442942351635378
"359",0.639133110299807,0.629661643543914,0.525714786079866,0.222307053529744
"360",0.417653973883445,0.208917769851176,0.621406885842918,0.624541407563303
"361",0.896890196858711,0.386209306295887,0.680421479376365,0.305971800748951
"362",0.608552989949481,0.642107574543772,0.278981660813714,0.576439312144627
"363",0.83996435193753,0.615912658712389,0.423052421097996,0.394211994437853
"364",0.900446556822739,0.380132751485907,0.675398649468255,0.321392961522865
"365",0.490346448023116,0.32303849042573,0.468909316932616,0.705346627573486
"366",0.581953008860121,0.544199222275562,0.467158177349515,0.421057061048503
"367",0.879187454957718,0.40236004429007,0.634874582529808,0.353372418516052
"368",0.777745625933194,0.706457649545089,0.462267730474594,0.217894218479211
"369",0.556936643303655,0.720996002921813,0.398633109614825,0.294531332838789
"370",0.540906432557068,0.798900209316996,0.190635374139768,0.505611688820208
"371",0.535509981293226,0.563976851179468,0.52481242923948,0.308875826044426
"372",0.831480037122321,0.448775621746565,0.635818923191755,0.291739091454956
"373",0.433423962447402,0.433074251502926,0.539250028549313,0.457032286345813
"374",0.623211686956394,0.268989959770732,0.716184027917075,0.404373727667073
"375",0.656673218733209,0.37924879119649,0.600262134802069,0.435299027974584
"376",0.819915705609896,0.661884199176583,0.367150255579847,0.418465728215774
"377",0.832692102833643,0.438082772231009,0.570532865845958,0.403587651717982
"378",0.830671699429253,0.636529133729065,0.416942415974054,0.376635147714316
"379",0.748559914425991,0.623328740079953,0.445340257472908,0.351142996083478
"380",0.209875026350433,0.196155615016159,0.764560905790622,0.426263196637187
"381",0.291562148000782,0.369034880739475,0.713364502427449,0.278814193897107
"382",0.570179524993826,0.391513384914206,0.494617366690587,0.577931647944134
"383",0.83968365063049,0.445915685558448,0.5432168532414,0.434419646423525
"384",0.514506697367991,0.352306350343022,0.580081182370547,0.500538223882645
"385",0.700522042808673,0.446932459047449,0.528371212544771,0.455379791065291
"386",0.560127850314364,0.384234178236976,0.473602426955006,0.618912806799965
"387",0.104848496806675,0.474280974944388,0.46010384333871,0.522350433232027
"388",0.706801560967049,0.659639832011514,0.472787698246133,0.262844602260663
"389",0.493687664124871,0.517909850386211,0.449124117763847,0.48222711688069
"390",0.642476234799876,0.351654471503157,0.610364946092318,0.455936307407647
"391",0.923685973665431,0.43013164799114,0.647746931077724,0.29802573622246
"392",0.65939782522809,0.387890959588098,0.582917353969004,0.450117073558441
"393",0.145933235648453,0.637484342158283,0.225054037344083,0.663367709773674
"394",0.873920045039113,0.450429434991573,0.571925748032341,0.385479672509679
"395",0.431553707104636,0.380116594272477,0.561660051081523,0.492104335099231
"396",0.850381753892519,0.468994966803566,0.511213541184572,0.452506482801914
"397",0.622905197180927,0.451278795218897,0.57628162947569,0.377840793225009
"398",0.365625758226292,0.273877112134963,0.592745970194211,0.583280136460756
