"","freedom_uv","equality_uv","control_uv"
"72",0.465058023848907,0.338322233676186,0.717076370941278
"73",0.576192141292549,0.301511074135778,0.628142646584133
"74",0.418206890829383,0.600170378595597,0.384895377038274
"75",0.347235681022593,0.613483309660715,0.45698911110511
"76",0.449543565217299,0.641189546687159,0.282682986986723
"77",0.496471547155987,0.506836703254395,0.42342883555921
"78",0.984755129606193,0.0395282383478769,0.49126761495267
"79",0.234434225363297,0.498355568661706,0.776104495623576
"80",0.449042867003852,0.671065262851795,0.238497307334068
"81",0.304612685004869,0.611367400277168,0.515460427053218
"82",0.281094486206602,0.705128127410655,0.405262083539344
"83",0.22544331362294,0.650404980222682,0.559584212512785
"84",0.729077638782066,0.300842129147422,0.430804233176489
"85",0.695662833200911,0.432753216912124,0.27619179581551
"86",0.477758382073535,0.490803790998171,0.471766909266866
"87",0.439518371337125,0.672126422223635,0.249261173377001
"88",0.72002714888679,0.272273555920372,0.485419253864285
"89",0.420443277806725,0.599087875967715,0.38361859355526
"90",0.464813070697156,0.579851542618517,0.354924967452235
"91",0.619788481335413,0.48063873237923,0.302762544840258
"92",0.343161187704623,0.611522590673556,0.465217557769788
"93",0.444908343290252,0.581957013665581,0.377588151880482
"94",0.325647668431555,0.526628480280166,0.615341054367883
"95",0.414508898543006,0.557806888696684,0.453268846841675
"96",0.423967956090953,0.470026822948738,0.572731147568323
"97",0.400997971845497,0.675685355242285,0.29389370400402
"98",0.461638044586837,0.565572637727484,0.380472727434743
"99",0.39694513870202,0.53371308804048,0.512212947951031
"100",0.659639832011514,0.472787698246133,0.262844602260663
"101",0.638576267426145,0.521861592189453,0.216524467287613
"102",0.653392307927878,0.542440653204339,0.166419712980656
"103",0.512277525195414,0.464368241369384,0.466656833567726
"104",0.536633804305202,0.542513619257343,0.317784042194138
"105",0.49488218446573,0.528689912276665,0.392695089396912
"106",0.343179283883259,0.685964563947619,0.353477115220605
"107",0.446407675503219,0.468204970718157,0.54635361836195
"108",0.636529133729065,0.416942415974054,0.376635147714316
"109",0.449496836059215,0.7335068942096,0.144200614466864
"110",0.448343918441385,0.618744118543586,0.317923745698942
"111",0.543167792104308,0.659179630404929,0.134223675248811
"112",0.412037195450991,0.473290896943322,0.583310753392523
"113",0.550887397190113,0.530200389048097,0.317771265212257
"114",0.553243922415546,0.53740252957135,0.303905648216825
"115",0.510324304675224,0.439857846746152,0.505974170825517
"116",0.645497781810748,0.196273268312677,0.696163700289961
"117",0.385570384031121,0.720302250059423,0.246950602516312
"118",0.215977394201453,0.663491276450735,0.552225656821634
"119",0.309108484387964,0.513312705683664,0.656781088447095
"120",0.490781325397037,0.436470006926931,0.536412001610106
"121",0.533249289790089,0.550057935978042,0.310852912230957
"122",0.222390792317964,0.611781794479834,0.621507126350307
"123",0.344876946072966,0.677446441730044,0.364058057120822
"124",0.369034880739475,0.713364502427449,0.278814193897107
"125",0.376077129887641,0.625665724081372,0.401289892690089
"126",0.569467291212654,0.419210472778395,0.46023248253014
"127",0.295752224592644,0.687969561956402,0.411996516180498
"128",0.449994794798871,0.580219957523146,0.37359621098965
"129",0.334138210489978,0.729689517221696,0.299587182538339
"130",0.336279334752466,0.664896651874333,0.394045750374075
"131",0.207230352697821,0.694068383855058,0.517685576226946
"132",0.318975287264474,0.654647266422973,0.431876253297636
"133",0.186030166131411,0.486669392117425,0.856438078387588
"134",0.43887752033116,0.645304494022992,0.290344917001088
"135",0.609609358540964,0.421087077612659,0.405338870070124
"136",0.461345190106639,0.622994297984948,0.294678506613678
"137",0.729348472741849,0.238805404528226,0.523552966458304
"138",0.807726413262526,0.350822999876453,0.253763574643662
"139",0.311113422959177,0.647457383644641,0.452865693779985
"140",0.371692393285061,0.657613734555058,0.359033131783635
"141",0.543606487461639,0.495990996362903,0.378555885187305
"142",0.421144133291246,0.501529398154757,0.529117848806826
"143",0.507906631339751,0.43839286546894,0.511309215797505
"144",0.801794044203711,0.352802850432566,0.258488578522301
"145",0.552709770082853,0.442466294076715,0.447071845244954
"146",0.480332110804488,0.535306540993934,0.401641533565594
"147",0.449274965887707,0.688380979814931,0.212210061827382
"148",0.464219669181791,0.632216868210721,0.277108824341464
"149",0.468450517622895,0.56626801600012,0.370591157806299
"150",0.363414231893071,0.637401531536895,0.400105573023787
"151",0.531432433432595,0.419349707858132,0.509367135140614
"152",0.428016280562953,0.514118644225411,0.501309431812975
"153",0.389872745342936,0.678491574992931,0.304115383054428
"154",0.160556196736235,0.790790447989625,0.433083901880483
"155",0.273777016643326,0.73634565017646,0.367906294585882
"156",0.166527058187061,0.832657246946522,0.362507176785556
"157",0.404615157719064,0.588555651761269,0.419958800956234
"158",0.342680965348658,0.613231765617914,0.463275560286758
"159",0.6622091879879,0.513455594591836,0.198479962023325
"160",0.37538247738636,0.626906595332243,0.400328876273266
"161",0.695460430031471,0.254397833837329,0.544116846168041
"162",0.381539359992564,0.705103813115256,0.274988835964409
"163",0.362558184746527,0.399430803822227,0.758344879206731
"164",0.445915685558448,0.5432168532414,0.434419646423525
"165",0.445227357574882,0.670786431671866,0.243865715607839
"166",0.599878084014882,0.224143903151567,0.71352114417565
"167",0.338270674684863,0.740495519482236,0.278009186786919
"168",0.510281376851891,0.430490934181106,0.520087026537127
"169",0.73754273374072,0.429674201383297,0.226480673050936
"170",0.271414107692693,0.788453592837559,0.292772040429945
"171",0.448755849376144,0.606591192155186,0.335627543287278
"172",0.434010090318576,0.625564870788218,0.326283315550926
"173",0.501307490506401,0.491674474364009,0.439909384177425
"174",0.360917682398776,0.687394417616411,0.328318813505836
"175",0.413656166751526,0.589325803046373,0.407073880087444
"176",0.326801220294459,0.640592686842421,0.442815533313013
"177",0.276764556676432,0.5008541057151,0.717438642085194
"178",0.382464056415364,0.526657700395066,0.541587831110298
"179",0.682587768917272,0.301109756592165,0.490715110287365
"180",0.488888068053425,0.555441491699998,0.360324635077264
"181",0.382203745772145,0.696145280706794,0.287571208911312
"182",0.328152564340907,0.635571862092023,0.448597279299073
"183",0.211170043109351,0.733678446047455,0.453130684295271
"184",0.170126907029545,0.669302454824659,0.602987698085905
"185",0.292782396695074,0.641288253679568,0.485905179508273
"186",0.612670769833285,0.468258762439,0.330575472650444
"187",0.428792535829048,0.615346004060677,0.348387897796174
"188",0.696266974779474,0.26088105638052,0.533340957525332
"189",0.306105790484468,0.570538664678516,0.574796106375605
"190",0.152149859385356,0.497905860309065,0.883529023859572
"191",0.371445727161551,0.686557829340992,0.315915997658984
"192",0.271194969446099,0.663065528512954,0.481229396893977
"193",0.191668937987813,0.769223160781782,0.425087114118551
"194",0.597192263880625,0.431491893497016,0.405833116332652
"195",0.574412602780668,0.193030167770892,0.793251348025645
"196",0.244494096145961,0.494024689658235,0.769553025130889
"197",0.291915851994888,0.698474151399698,0.401209036716782
"198",0.210714198506402,0.74679251368303,0.434041447888832
"199",0.584484502349247,0.359278292831206,0.530692014906198
"200",0.625607338822029,0.448203896631793,0.34388937466634
"201",0.225135972273359,0.868450414976181,0.232756595160804
"202",0.289875344019934,0.596425578188208,0.557003134358008
"203",0.403753288817296,0.551716131480349,0.476362932482512
"204",0.446768944375593,0.630462192058091,0.302381388878565
"205",0.429197370814187,0.484282812047038,0.54455256633599
"206",0.473091440135673,0.566749691908271,0.363847505505966
"207",0.424719637703695,0.535676435345373,0.473233925611397
"208",0.761320044293954,0.273248521728642,0.430385754984918
"209",0.366997622771274,0.693033692127952,0.311968146431965
"210",0.409215610259363,0.568832650873875,0.44358932463671
"211",0.350850705144342,0.614377326738977,0.450957572462515
"212",0.6959108659484,0.413091526942523,0.305376815580625
"213",0.328042322740884,0.724913137180303,0.314663570840983
"214",0.451404113968039,0.553258375283601,0.412229798112777
"215",0.673756448888494,0.443783006457968,0.288058829454765
"216",0.178175673326575,0.733255104431349,0.496570454440176
"217",0.810811619359532,0.0874633046666007,0.644991661274971
"218",0.40544198226106,0.490596742228216,0.565895571370926
"219",0.40033346251752,0.556206424148302,0.474060865117964
"220",0.501565092455418,0.423339228639616,0.542127634784408
"221",0.508266124586413,0.57132188836234,0.311352864505167
"222",0.284567108024147,0.729903211962423,0.3635763607009
"223",0.254581447913572,0.618652172684123,0.569434803375591
"224",0.674706646388487,0.543085947671326,0.137799659727974
"225",0.272917912758137,0.644298078015077,0.507158969019603
"226",0.388202566626189,0.576501311405573,0.459341536217547
"227",0.378056204251287,0.751508336548228,0.209867173534578
"228",0.306561042078085,0.719413789666402,0.350784803614943
"229",0.191240135526468,0.633703167172911,0.629021717815328
"230",0.427946849100364,0.457452632799996,0.586439634117665
"231",0.703352531087157,0.420422622172398,0.28472058923794
"232",0.467623243731355,0.494339559638892,0.47960926869324
"233",0.197373075956299,0.756931861632862,0.436132853961373
"234",0.621476799057411,0.227527672010596,0.680422463526475
"235",0.434322300515058,0.547851069774143,0.442505358331819
"236",0.430287274337569,0.467152830687737,0.568846005722194
"237",0.373181901451668,0.51721267450151,0.567804202183621
"238",0.386209306295887,0.680421479376365,0.305971800748951
"239",0.439924270522348,0.637149558291456,0.301225260685241
"240",0.323654902937075,0.716492321070062,0.332992817483177
"241",0.526190845646373,0.634792566669343,0.192846595530606
"242",0.508104628657738,0.583068957363165,0.293933251618117
"243",0.435254834019451,0.665852731061301,0.264207458947635
"244",0.400332879443409,0.556206087885115,0.474062126193843
"245",0.648273050803129,0.489609345532641,0.252346347303188
"246",0.552297782467709,0.652339356934469,0.132644474921774
"247",0.445545896727576,0.553463993873844,0.419521238031315
"248",0.650264087492319,0.456774203937586,0.299039857388957
"249",0.46383160661111,0.538062726807473,0.418911786808106
"250",0.334755725069661,0.694799426597298,0.351146512799944
"251",0.602755275180875,0.399256744059371,0.446992187711005
"252",0.235112488027557,0.500470310560463,0.772050920853338
"253",0.484719831937714,0.688981933935059,0.165324651788095
"254",0.348921562865202,0.599049955494208,0.476462475247455
"255",0.321373804913084,0.660357446379392,0.420195181678335
"256",0.632639090234262,0.207629095210569,0.69580363521315
"257",0.175236935738859,0.631528814792698,0.653046189456692
"258",0.25697720826906,0.693743380409873,0.453635432816758
"259",0.44174037514185,0.551276458159459,0.427741130341717
"260",0.388734004532669,0.592205417811481,0.435084535466294
"261",0.391955629639231,0.641179711930845,0.357408066822761
"262",0.357414102648757,0.704868145910893,0.306640829028088
"263",0.467996515899425,0.578827551370845,0.352331731282684
"264",0.459904388350666,0.466242277300947,0.531789447186267
"265",0.270605419066896,0.641723399908869,0.51402291201846
"266",0.526508450742283,0.554598845171548,0.312783319221487
"267",0.411020103805423,0.631732945803407,0.346852233256313
"268",0.312463131508596,0.611693244280797,0.504786837050211
"269",0.326391907884996,0.414862168925229,0.78210608425313
"270",0.493741435238913,0.455810271822047,0.503547346159484
"271",0.652349551163201,0.516332013657428,0.206954408900711
"272",0.39041829615657,0.627719647915753,0.379602350372328
"273",0.580476996928817,0.425067316705597,0.43715979121145
"274",0.495054370786099,0.590123435489157,0.300276854149054
"275",0.433959199297162,0.594236602477641,0.373364468219378
"276",0.612507329098968,0.241471390942692,0.671133094989856
"277",0.325201611135836,0.692757187414938,0.36660615266597
"278",0.522535942607386,0.566746915918434,0.299706037651984
"279",0.31571957606679,0.785350918953492,0.239949670379211
"280",0.257364619367999,0.619363640899385,0.564756404476025
"281",0.256383869392922,0.736456396704448,0.390304674924764
"282",0.23291859554218,0.637480728565701,0.569282089384158
"283",0.839549609520448,0.328366179684814,0.24618004001068
"284",0.250895337451485,0.750782575481139,0.375925428096464
"285",0.436246463329945,0.616020233946293,0.337705890597658
"286",0.380029188500442,0.567265425432947,0.483805600769803
"287",0.181973314212893,0.507822404914363,0.829956272233035
"288",0.450132111431386,0.630303177272855,0.298256902678123
"289",0.35810274634759,0.613970254399836,0.442160215385406
"290",0.347962545239996,0.535037282138246,0.573772083460231
"291",0.428869416004068,0.591143599027358,0.384609325010456
"292",0.375431235880388,0.574286390136322,0.479234103198956
"293",0.430654946403632,0.540410204175604,0.458429808399044
"294",0.361671834110284,0.653962612583418,0.377512394536028
"295",0.543606487461639,0.495990996362903,0.378555885187305
"296",0.32786756709863,0.736733809568478,0.297150701645191
"297",0.130152439968062,0.614334153230303,0.737339940364219
"298",0.237605871810142,0.584982860357901,0.641986052811953
"299",0.521164880764218,0.306455996409743,0.692109966235661
"300",0.316375098849437,0.459722745788408,0.727777739441443
"301",0.312084849751027,0.61910140578173,0.494159975065318
"302",0.309593558568261,0.649093918034748,0.452381464369967
"303",0.369124352075664,0.723215603785746,0.263914321622537
"304",0.391122938957068,0.531676179380835,0.522823079218156
"305",0.110557666476164,0.65519384805754,0.701441562551456
"306",0.371878727172434,0.688438146415917,0.31253241578793
"307",0.42825337375866,0.575857676695657,0.408348505667606
"308",0.690499175320095,0.15901237657025,0.693700596349491
"309",0.171813887706042,0.755762200414828,0.471046791346523
"310",0.312984729948816,0.647991779559115,0.449636017184462
"311",0.183191792605823,0.643366216600136,0.624961457099839
"312",0.344945102423796,0.703718984654591,0.324541761588707
"313",0.378294921356386,0.628968247347028,0.393456513562958
"314",0.37569768712858,0.572544064726248,0.481503181226064
"315",0.662335384134687,0.446528702863668,0.298755136057584
"316",0.688952255524213,0.260546499488245,0.543332610345558
"317",0.412323142543519,0.64244820703951,0.329081101809858
"318",0.46165779968959,0.622705945655268,0.294705687791691
"319",0.269955641754256,0.789915151911529,0.292470747131986
"320",0.194711536645616,0.478968966429174,0.856731736559832
"321",0.200619762125365,0.686939908332039,0.536959551450475
"322",0.387396540772251,0.576335066679069,0.460636702133531
"323",0.347870783276498,0.69743639947303,0.330174635680736
"324",0.543716358723716,0.467892611970408,0.420581307694939
"325",0.32852687552266,0.729392277252841,0.307312988340111
"326",0.348426437320524,0.487371351955009,0.644703740095239
"327",0.29991452385668,0.683177939500733,0.413787567425345
"328",0.423165667666746,0.642607418969811,0.314775879705691
"329",0.675021973035925,0.16193612316852,0.709391830779151
"330",0.448143400181813,0.395418222487959,0.653334745287809
"331",0.433074251502926,0.539250028549313,0.457032286345813
"332",0.383437283390636,0.644328213814369,0.36373410107443
"333",0.341306670226355,0.477560414051831,0.668663922847014
"334",0.210709921090536,0.746799909042789,0.434035898686428
"335",0.780847838859406,0.125881908646735,0.62620867207754
"336",0.500694634513115,0.556850248271753,0.342893513696015
"337",0.287595384625688,0.540543519514895,0.643824613940868
"338",0.513799012960041,0.594112759978806,0.269972063400297
"339",0.173107626291316,0.51327254880642,0.833278789031591
"340",0.207421789246924,0.595505254982176,0.665353419301166
"341",0.379490851046386,0.630807474300632,0.389144828248429
"342",0.184742043732121,0.464660133862965,0.891139047552632
"343",0.607214661361852,0.234142154402377,0.688998581953607
"344",0.464257327123242,0.586171066353326,0.346162077710294
"345",0.262170059232218,0.629566653207653,0.543210262340425
"346",0.402640939237534,0.569598237250708,0.450969880680561
"347",0.391653535791496,0.590156755397523,0.434371431817501
"348",0.130037364766718,0.631178519800199,0.712210460335454
"349",0.273877112134963,0.592745970194211,0.583280136460756
"350",0.848893295721754,0.0911096689863705,0.590115124237609
"351",0.576247319933618,0.43522264303929,0.427406703777608
"352",0.598981610865124,0.495588420974041,0.307320458317559
"353",0.46760173776562,0.562357422632493,0.377561029001687
"354",0.44352222530196,0.651371925188526,0.275213672392639
"355",0.435381308904499,0.479577666758741,0.543591114675241
"356",0.621058841628843,0.144222442272537,0.805982971224617
"357",0.360550490299372,0.613028204613,0.440398451867541
"358",0.292979426898407,0.762674643264534,0.303481919616968
"359",0.432715298109566,0.619672866852403,0.336805363445197
"360",0.585080944929676,0.511664855982763,0.301227836705142
"361",0.483166194547288,0.542047816796109,0.387847998963772
"362",0.406503826893412,0.668881744129051,0.296961168166755
"363",0.277625413930531,0.670348427767878,0.46195738222805
"364",0.516704328112167,0.441477917684272,0.495265919421855
"365",0.33761044656367,0.683632913410383,0.364200879495346
"366",0.253120118991438,0.747758721026131,0.377577136796284
"367",0.882529216657117,0.382578293671692,0.109063981677062
"368",0.600277094285142,0.612629782858403,0.129992840386147
"369",0.478777469415903,0.529188177683182,0.412840393812687
"370",0.710992979106043,0.372762207416096,0.346333636812961
"371",0.369041461062631,0.456847922133364,0.663766624591259
"372",0.365147937475544,0.675900609431662,0.340079844794896
"373",0.211170043109351,0.733678446047455,0.453130684295271
"374",0.408365771087555,0.608025816656883,0.385873660563251
"375",0.69135099572559,0.289714744401681,0.496447134262601
"376",0.568725515420252,0.303328132740131,0.635102387599431
"377",0.205901490805493,0.744068597768912,0.444372948267832
"378",0.636849199820829,0.381987159952227,0.42867816097651
"379",0.314907320557698,0.5064401575874,0.659571916097987
"380",0.45990926716181,0.466244512459898,0.531779763418206
"381",0.698218372252978,0.387933058450753,0.340139182525999
"382",0.299141063085487,0.515259312108924,0.66679076043842
"383",0.343397617882315,0.690512882666247,0.346368087085903
"384",0.398943605334527,0.636179242454492,0.355846716882725
"385",0.795713500112876,0.355431061745877,0.262432802201149
"386",0.607225761514992,0.234147321680604,0.688976426771319
"387",0.698218372252978,0.387933058450753,0.340139182525999
"388",0.100900207122633,0.650182539158233,0.721491033676996
"389",0.269246970947354,0.833998699051703,0.227232821783237
"390",0.221233314726961,0.608335311670365,0.628180976572946
"391",0.4520862550224,0.645245522330449,0.273297383652364
"392",0.412548243459148,0.560860037797459,0.451230516827243
"393",0.465663240762469,0.58015957968381,0.353359740731964
"394",0.409129485176301,0.557681580734815,0.460435752000017
"395",0.493209747919086,0.569224864303929,0.334032949403675
"396",0.657660504630741,0.540360254051266,0.164004578848848
"397",0.609388775334545,0.231912332260781,0.689524398478002
"398",0.416689340235329,0.510879236462234,0.520865626672877
"399",0.236486131682712,0.665991899424613,0.52186639182759
"400",0.43950150621112,0.501276046078083,0.5056825653101
"401",0.453969436941909,0.599114681529806,0.340084011067274
"402",0.22544331362294,0.650404980222682,0.559584212512785
"403",0.426034650272291,0.545469729333896,0.456830879942582
"404",0.371217146382456,0.724496950891754,0.259276335109341
"405",0.38585570278874,0.720230454675136,0.246688196263625
"406",0.461354288152777,0.498200269107523,0.4819482820927
"407",0.845225087690961,0.0936756545608835,0.591023145608895
"408",0.313277756867221,0.541050618782016,0.609745190373251
"409",0.624457276744423,0.540805464353457,0.206411848029124
"410",0.627136026297634,0.445409991580638,0.346099053298299
"411",0.45127284321765,0.629227662913758,0.298391053583019
"412",0.331529685906649,0.649385421729414,0.423485691125323
"413",0.46283131429798,0.462074164710517,0.534247463095246
"414",0.30322311708296,0.534427876334108,0.632728253342142
"415",0.412548243459148,0.560860037797459,0.451230516827243
"416",0.388113265246675,0.621318767221379,0.392198691418802
"417",0.398538770919049,0.51317308058823,0.540970400092073
"418",0.0350113673167323,0.685010301521883,0.754703422009799
"419",0.317259057604108,0.707363608222767,0.354990005258949
"420",0.483427812704588,0.537760485459268,0.393942702320265
"421",0.468397532574049,0.69384830153472,0.179196911719696
"422",0.462261110891921,0.554139323803856,0.396822672877962
"423",0.457565657897716,0.650823428244713,0.257817906847204
"424",0.533849269713398,0.52564354427484,0.346713842388
"425",0.47955044593762,0.541845893282054,0.392841835058505
"426",0.596638160505504,0.303721764126646,0.598299857438648
"427",0.420891531394948,0.697665623028311,0.235098926008797
"428",0.430292412078773,0.647468980955117,0.298234299637732
"429",0.352418486994777,0.672921463223445,0.361064971260276
"430",0.595233802455926,0.395497114368335,0.462392161175457
"431",0.188529111724081,0.733113496376272,0.483351185430727
"432",0.496301389926136,0.56335203597311,0.338835585245561
"433",0.467557748158709,0.81398112293728,0
"434",0.448852383034521,0.49646882975951,0.500765742591129
"435",0.326163849560928,0.659797069840571,0.414821904025709
"436",0.629621522574158,0.407325197986388,0.400029374657701
"437",0.322088198954258,0.586381903717708,0.530285361387535
"438",0.447648081207592,0.588645747623588,0.363995865446129
"439",0.491176030779925,0.584008529202981,0.314485120760305
"440",0.376270109091405,0.580357990577189,0.469034005779924
"441",0.333692846896322,0.613694614532437,0.474241470022212
"442",0.611533106510156,0.511915778981829,0.266534195739978
"443",0.587658196707698,0.520461185789659,0.284683424961049
"444",0.540496463920089,0.443775823846787,0.460951239010016
"445",0.645982561292365,0.333824789678945,0.489107710690449
"446",0.629855137967404,0.236292126304306,0.656399987571146
"447",0.239506071783763,0.723558258553677,0.43155724349938
"448",0.528923954843889,0.523335022309502,0.356568038681521
"449",0.377311794349055,0.579907739918997,0.468358303145792
"450",0.478148546120309,0.489124112344198,0.473781475892775
"451",0.623674868460117,0.454210164403963,0.337382659452998
"452",0.460452757677323,0.598453691994302,0.332664994971623
"453",0.611654450107407,0.224137923838976,0.69825233269898
"454",0.496694174543524,0.397352910765239,0.587445132073873
"455",0.34324051206661,0.755036538962615,0.249739609607389
"456",0.482348312311582,0.557295259870251,0.366026832482121
"457",0.34347420392835,0.594129878463981,0.4909131600549
"458",0.405379605748276,0.517542695274431,0.525538015777488
"459",0.349576465258202,0.581124878531299,0.502513473097846
"460",0.522030145270992,0.562854267417735,0.306204018419518
"461",0.506934553118287,0.582057467034578,0.296969190231376
"462",0.841429808686283,0.419209231197186,0.107410327045691
"463",0.570544106220207,0.411410598779101,0.470540972161475
"464",0.801794044203711,0.352802850432566,0.258488578522301
"465",0.210611606456611,0.746836857344039,0.434107995550686
"466",0.658530606359322,0.419033809663474,0.344953459557533
"467",0.520527560181885,0.561570370844986,0.310080137275693
"468",0.444387512990508,0.579036411661726,0.382646860357389
"469",0.622178557353987,0.368099696267354,0.468552036046324
"470",0.303242042897663,0.616590119755197,0.509400728379688
"471",0.543384917480106,0.544915653718144,0.305420853879643
"472",0.740508896772529,0.235064991478912,0.514687592427395
"473",0.543647663855357,0.482126814999965,0.399308796184904
"474",0.281016195620387,0.689648818736238,0.428593844850824
"475",0.242423259473121,0.755917010450831,0.379211096943084
"476",0.562990775195936,0.334253038447542,0.596132420750734
"477",0.366310644624846,0.643668902666652,0.386942378225948
"478",0.517170021758776,0.329976481936685,0.661994808425284
"479",0.27211555843911,0.682135207258584,0.451416740200212
"480",0.710992979106043,0.372762207416096,0.346333636812961
"481",0.195184234512473,0.605370993931708,0.666423750257658
"482",0.188007483770495,0.637353807898483,0.627736911128976
"483",0.391096786776284,0.670359953814787,0.314730733473348
"484",0.283793359176594,0.610733251997803,0.543421560227564
"485",0.357451150140351,0.61073418195682,0.44786200438696
"486",0.360685592292621,0.553176118412695,0.530044731210555
"487",0.243976710577064,0.674458539854576,0.499442566789792
"488",0.497121227452372,0.610640793024514,0.266804546266808
"489",0.612462966591069,0.502631355009196,0.279261235772335
"490",0.495853250600207,0.427128482421653,0.543851125488635
"491",0.558922551701041,0.620185898274886,0.172303504798134
"492",0.424073779161356,0.370380319135823,0.722135907600654
"493",0.213871469529587,0.630073147233657,0.605109165385197
"494",0.392995168465157,0.632981540780704,0.368362650492111
"495",0.239240299574671,0.523084271967743,0.732758455970412
"496",0.393879807300869,0.579201961658148,0.447923370188095
"497",0.162617318983576,0.860303144494312,0.326090479925195
"498",0.729337990401616,0.422862016325158,0.247348118794091
"499",0.527058317776161,0.287279904513562,0.71324230741084
"500",0.22544331362294,0.650404980222682,0.559584212512785
"501",0.350521085504643,0.609079822186791,0.459335296609538
"502",0.497872615766124,0.587100373800095,0.301157457631112
"503",0.211000490734291,0.660712148946794,0.562853030060988
"504",0.47160946767112,0.497235542125655,0.47009176241713
"505",0.269955641754256,0.789915151911529,0.292470747131986
"506",0.367936753772201,0.655903513922531,0.36647199188451
"507",0.398671657946172,0.558178437201151,0.473257317004371
"508",0.440333810348013,0.573871438283501,0.395657040942148
"509",0.448945672012293,0.359196951236395,0.706652121864758
"510",0.506727661351695,0.644501178606382,0.203526727397094
"511",0.538818926686537,0.654312181769798,0.147170275185516
"512",0.660127005991549,0.569632372576972,0.116875308682093
"513",0.490302820771038,0.49002662664905,0.456658994336222
"514",0.277660424738139,0.712220121238936,0.399074044611026
"515",0.632185613687517,0.584813470587397,0.130341740139095
"516",0.258758381078126,0.697002829796835,0.446433132454054
"517",0.482098336736382,0.568008092566016,0.350274111305499
