"country_text_id","greenhouse_oecd_num_env","sulphur_oecd_num_env","nitrogen_oecd_num_env","co2_oecd_num_env","water_oecd_num_env","waste_oecd_num_env","GDP_capita_wdi_gen_num_aux","educ_equal_vdem_gen_num_aux","Renewable_wdi_pr_env_num_aux","Renewable_oecd_pr_env_num_aux","freedom_dim_index_context_num_aux","equality_dim_index_context_num_aux","control_dim_index_context_num_aux","cluster_label_1st_fact_anal","greenhouse_oecd_num_env_lag","water_oecd_num_env_lag","waste_oecd_num_env_lag","greenhouse_oecd_num_env_lead","water_oecd_num_env_lead","waste_oecd_num_env_lead","year_0",".imp"
"AUT",0.54516479422891,0.75669222699353,0.365638396115758,0.962759621327576,1.20716594813427,0.534370300812123,1.36315350192388,0.402874234433994,0.725296588362295,0.583342196402959,1.03472923797923,1.01710955763588,0.716091707115197,2,-0.617439914916647,-0.711661834626643,-0.694665908416384,-0.409816563584589,-0.598884669261301,-0.338578007588493,6,"1"
"AUT",0.409816563584589,0.745364133264724,0.312239197911058,0.871178290497683,0.733728861206443,0.338578007588493,1.28691593434614,0.402874234433994,0.743904603528416,0.598355362623017,1.03472923797923,1.01710955763588,0.716091707115197,2,-0.54516479422891,-0.904950756800692,-0.534370300812123,-0.454345466125254,-0.819319007226732,-0.371363433990179,7,"1"
"AUT",0.454345466125254,0.833517031129272,0.273911080876108,0.886316491665083,0.526039191120816,0.371363433990179,1.30370053018846,0.402874234433994,0.776421806376584,0.59026325611439,1.0326971637069,1.01581060724017,0.714566844940563,2,-0.409816563584589,-0.797779189608438,-0.338578007588493,-0.475464561865942,-0.269057050737628,-0.301254023699208,8,"1"
"AUT",0.475464561865942,0.86354786513912,0.314595471611819,0.907414067044205,0.339136828331911,0.301254023699208,1.29894241692163,0.402874234433994,0.791703381239916,0.68708185959594,1.03151556451804,1.01629346963826,0.714873172174614,2,-0.454345466125254,-0.52328666876803,-0.371363433990179,-0.340058877528187,-0.564891868200366,-0.11736591715017,9,"1"
"AUT",0.340058877528187,0.842551554976812,0.170841961180054,0.807440340668505,0.624132221118055,0.11736591715017,1.22937846904413,0.402874234433994,0.825426318741014,0.68105125396463,1.02559340279366,0.994828986097687,0.78774894474432,2,-0.475464561865942,-0.590893809541526,-0.301254023699208,-0.278773918019662,-0.370117122217294,-0.124934963931248,10,"1"
"AUT",0.278773918019662,0.827180851058532,0.119990375995459,0.745067870884993,0.346397381273867,0.124934963931248,1.22862519196523,0.402874234433994,0.765082752169766,0.644659102842294,1.02234018252139,0.989979599468518,0.785151612495457,2,-0.340058877528187,-0.222393821445332,-0.11736591715017,-0.355309886661032,-0.112549423542007,-0.145807246232973,11,"1"
"AUT",0.355309886661032,0.893042580140082,0.181218476479193,0.799692001259526,0.00979601812124276,0.145807246232973,1.27901948139905,0.402874234433994,0.762604184729648,0.614778566144708,1.02065419227709,0.994071414524616,0.786653990028736,2,-0.278773918019662,-0.417057924665776,-0.124934963931248,-0.540170792819306,-0.634141540791632,-0.420766517256899,12,"1"
"AUT",0.540170792819306,1.01877866153596,0.375002059527548,0.925269319588046,0.438302448313181,0.420766517256899,1.41752051519016,0.402874234433994,0.629040654799707,0.508763837334466,1.0257930294495,0.996715814518827,0.790770994795891,2,-0.355309886661032,-0.610172557503563,-0.145807246232973,-0.726709581628208,-0.622637564301305,-0.588951487798137,13,"1"
"AUT",0.726709581628208,1.19598098315175,0.549418038029681,1.04142629233391,0.717682062192575,0.588951487798137,1.51139613444683,0.402874234433994,0.682852433330408,0.548962799494418,1.01971692691063,0.987640484132232,0.785438638079658,2,-0.540170792819306,-0.654326802512824,-0.420766517256899,-0.775421212630753,-0.961391685719423,-0.642945687707853,14,"1"
"AUT",0.775421212630753,1.25646577753367,0.593560049902362,1.08412675176581,0.469457443344426,0.642945687707853,1.54118302551132,0.402874234433994,0.673656684793404,0.594720582055542,1.01971692691063,0.987640484132232,0.785438638079658,2,-0.726709581628208,-0.3379793631135,-0.588951487798137,-0.896571672249732,-0.51937038540343,-0.670260435864031,15,"1"
"AUT",0.896571672249732,1.27651748338623,0.729910151078229,1.17499098343534,0.949183756856901,0.670260435864031,1.58134393318105,0.402874234433994,0.704084937267934,0.639207843549937,1.06054125245587,1.0157027594209,0.796151467943148,2,-0.775421212630753,-0.453035553060265,-0.642945687707853,-1.12805889036,-0.500558711558133,-0.865166402482135,16,"1"
"AUT",1.12805889036,1.44677252129492,0.953277702237653,1.34582662694732,0.882807991466604,0.865166402482135,1.6833429198599,0.402874234433994,0.757012466327036,0.708346962678154,1.0680457777415,1.02946013225212,0.824063035629032,2,-0.896571672249732,-1.03988582954046,-0.670260435864031,-1.26368581262735,-0.9911925152008,-0.992173111871916,17,"1"
"AUT",1.26368581262735,1.58457653116308,1.15695293256903,1.44673059564915,0.951598022765141,0.992173111871916,1.75454916813243,0.402874234433994,0.766361004688372,0.74559222425896,1.06637904322278,1.0377378232385,0.824671347851426,2,-1.12805889036,-0.864589498327462,-0.865166402482135,-1.27582700432397,-1.15421651402254,-0.91351916886109,18,"1"
"AUT",1.27582700432397,1.73264300685898,1.1653580517993,1.46796641738605,0.981313683030381,0.91351916886109,1.70017347120362,0.402874234433994,0.79991457414224,0.848219446027669,1.07135798770025,1.03209569666959,0.8250445244305,2,-1.26368581262735,-1.17129396346697,-0.992173111871916,-1.17192547851092,-1.08136222407729,-0.947671765842579,19,"1"
"AUT",1.17192547851092,1.65616039016589,1.14293072923946,1.3687373151703,0.902182818491801,0.947671765842579,1.68337781826028,0.402874234433994,0.7154844975621,0.817983076081495,1.07846815848143,1.03863660429451,0.829049050178612,2,-1.27582700432397,-0.547482554438804,-0.91351916886109,-1.33590402220195,-0.871703529712109,-1.04804170183018,20,"1"
"AUT",1.33590402220195,1.75066665468472,1.30820275206973,1.48196561484942,1.16130323591636,1.04804170183018,1.74985383019059,0.402874234433994,0.705976205277101,0.804199508043234,1.08223853691682,1.03674619811857,0.826106491011112,2,-1.17192547851092,-0.55294513855186,-0.947671765842579,-1.30911067896658,-1.28915995570155,-0.955474804637683,21,"1"
"AUT",1.30911067896658,1.7287509720219,1.28288711436237,1.47037516153973,0.886764712402663,0.955474804637683,1.70920977699828,0.402874234433994,0.862886598145567,0.922259105036091,1.0859399646055,1.03632589915913,0.836396810091628,2,-1.33590402220195,-0.597274779567167,-1.04804170183018,-1.36933833937386,-0.702194953415792,-1.01688818194694,22,"1"
"AUT",1.36933833937386,1.75725639396033,1.33483478042909,1.50694679158702,1.4309368712679,1.01688818194694,1.74051152831562,0.534174359516362,0.933761184288181,0.930613985610334,1.0379481380696,1.00792692494195,0.866967667557746,5,-1.30911067896658,-1.38695422578149,-0.955474804637683,-1.46746185778829,-1.02228870488938,-1.07462020333066,23,"1"
"AUT",1.46746185778829,1.78421670312331,1.43640952319854,1.58674268338754,1.80958228671761,1.07462020333066,1.75448992086931,0.534174359516362,1.00191491074501,0.933176961538326,1.0379481380696,1.01147601822804,0.867252935105595,2,-1.36933833937386,-1.10675050881075,-1.01688818194694,-1.23594703869843,-1.50891335740511,-0.873855585904084,24,"1"
"AUT",1.23594703869843,1.70451973723245,1.28696988995561,1.42840688198336,0.600912586493322,0.873855585904084,1.64153900812663,0.534174359516362,0.901789721668524,0.911274161499718,1.03113758092968,1.01147601822804,0.867103951922082,5,-1.46746185778829,-0.931118582275882,-1.07462020333066,-1.2520713740637,-0.960333464476395,-0.878907191580728,25,"1"
"AUT",1.2520713740637,1.7516621488004,1.35102694532868,1.44390034217762,0.759469927754305,0.878907191580728,1.64999267693325,0.534174359516362,1.04741670333574,0.929651934833237,0.92899007163924,1.01341016693302,0.820471145728339,2,-1.23594703869843,-1.14519649325306,-0.873855585904084,-1.14149814517129,-0.990849605898355,-0.902790464472409,26,"1"
"BEL",-0.384957915829789,-0.602289391167155,-0.516164733618454,0.339770232962818,-0.0466506679065708,0.497696738492437,1.11297053203193,1.59532755998463,-1.15258166494814,-1.28879933792159,1.04620681159718,1.15960664540327,0.840292454040449,2,0.429260873021282,-0.296325800966247,-0.22090685683642,0.376524028508376,0.262266337199314,-0.509542360545572,0,"1"
"BEL",-0.376524028508376,-0.591268395793247,-0.456023102558882,0.322484862541903,0.278649835303093,0.509542360545572,1.12734950271186,1.59532755998463,-1.16341452377411,-1.30171775529904,1.03507343991407,1.1861174970059,0.856059289315226,2,0.384957915829789,-0.0650364450228904,-0.497696738492437,0.230011802134583,0.19678802543968,-0.521491041457322,1,"1"
"BEL",-0.230011802134583,-0.510385759178304,-0.298158996442125,0.44186707137352,-0.543571714379738,0.521491041457322,1.19895385653324,1.59532755998463,-1.13144961988018,-1.31047076200085,1.06485327990593,1.1861174970059,0.884165754446763,2,0.376524028508376,0.390145029468788,-0.509542360545572,0.278368386993702,-0.208111708604774,-0.533544590235913,2,"1"
"BEL",-0.278368386993702,-0.492083308679834,-0.330901596133019,0.417691364466183,0.131483222546395,0.533544590235913,1.16637626795486,1.59532755998463,-1.17233466739018,-1.36554605948775,1.04317433205446,1.1861174970059,0.884165754446763,2,0.230011802134583,-0.4057379663806,-0.521491041457322,0.20608763719398,-0.294277132699574,-0.545704863942318,3,"1"
"BEL",-0.20608763719398,-0.356050270598253,-0.231150430991788,0.457981074084901,0.193000919839449,0.545704863942318,1.22302725870982,1.59532755998463,-1.13785164307057,-1.39489272571423,1.04566649180212,1.1861174970059,0.884165754446763,2,0.278368386993702,-0.302138244175798,-0.533544590235913,0.0115937200088767,-0.145445921419387,-0.557973769407389,4,"1"
"BEL",-0.0115937200088767,-0.185993805591482,-0.0398145621739691,0.616707504445893,0.145445921419387,0.557973769407389,1.33354163111814,1.59532755998463,-1.11932291662678,-1.29307782866725,1.06366044738163,1.19382055458371,0.911247023552272,2,0.20608763719398,-0.284409295452101,-0.545704863942318,0.0799017180221135,-0.195115925411888,-0.532238370825403,5,"1"
"BEL",-0.0799017180221135,-0.179955871314553,-0.0384838220866531,0.546119387360185,0.195115925411888,0.532238370825403,1.31224917231316,1.59532755998463,-1.16531950761544,-1.31489063147814,1.06366044738163,1.19382055458371,0.916919389185416,2,0.0115937200088767,-0.145445921419387,-0.557973769407389,0.137314745061921,-0.0970069828600356,-0.371407121384091,6,"1"
"BEL",-0.137314745061921,-0.179079442298359,-0.115930984091831,0.477295187114395,0.0970069828600356,0.371407121384091,1.24221225124777,1.59532755998463,-1.16274428889766,-1.32381909468739,1.07281834109655,1.19946309748225,0.925016781117873,2,0.0799017180221135,-0.195115925411888,-0.532238370825403,0.152323641979789,-0.139038377411972,-0.416206638582816,7,"1"
"BEL",-0.152323641979789,-0.13286997938253,-0.102280105940686,0.477228944542647,0.139038377411972,0.416206638582816,1.25619389403835,1.59532755998463,-1.11503504251508,-1.28879933792159,1.07281834109655,1.19946309748225,0.934293405686547,2,0.137314745061921,-0.0970069828600356,-0.371407121384091,0.100024574088231,-0.16827897941155,-0.384877461059721,8,"1"
"BEL",-0.100024574088231,-0.00637047621804576,-0.0207710504778872,0.508129179206498,0.16827897941155,0.384877461059721,1.25356057411964,1.59532755998463,-1.0907319837972,-1.26368675342242,1.0783638315767,1.20455410597061,0.955471404192705,2,0.152323641979789,-0.139038377411972,-0.416206638582816,0.226566792283782,-0.0562417726527062,-0.224953251590778,9,"1"
"BEL",-0.226566792283782,-0.0589744289218942,-0.143377725993601,0.410258081765314,0.0562417726527062,0.224953251590778,1.19045190481486,1.59532755998463,-1.03495711542053,-1.2474524753746,1.08204949111459,1.20681810811945,0.958831190944953,2,0.100024574088231,-0.16827897941155,-0.384877461059721,0.21270353420888,-0.118609218150523,-0.23257383832819,10,"1"
"BEL",-0.21270353420888,-0.0396626847857688,-0.11124655856923,0.399238885929946,0.118609218150523,0.23257383832819,1.18792027101604,1.59532755998463,-1.01280791802359,-1.2047285193962,1.08204949111459,1.20681810811945,0.958831190944953,2,0.226566792283782,-0.0562417726527062,-0.224953251590778,0.0977300364890201,-0.220612261987319,-0.298617854783467,11,"1"
"BEL",-0.0977300364890201,0.048205406121876,0.0288638331916838,0.543725625816793,0.220612261987319,0.298617854783467,1.24288739668804,1.59532755998463,-1.00504845081593,-1.17888514563167,1.08204949111459,1.20357691814278,0.958831190944953,2,0.21270353420888,-0.118609218150523,-0.23257383832819,-0.17307246812231,-0.402683592080755,-0.629516364012948,12,"1"
"BEL",0.17307246812231,0.196394372974734,0.276412176808166,0.701258764542646,0.402683592080755,0.629516364012948,1.38467658861611,1.59532755998463,-1.00099137796632,-1.10353977603795,1.08043994210184,1.20143512140524,0.957508930414053,2,0.0977300364890201,-0.220612261987319,-0.298617854783467,-0.358645401559583,-0.553681767507165,-0.771156709912484,13,"1"
"BEL",0.358645401559583,0.273870843364863,0.407791760708497,0.855753343928412,0.553681767507165,0.771156709912484,1.48736420671929,1.59532755998463,-0.937876490427198,-1.05354442658729,1.03005939368168,1.20143512140524,0.957508930414053,2,-0.17307246812231,-0.402683592080755,-0.629516364012948,-0.451605415616342,-0.622861838396386,-0.832769537537474,14,"1"
"BEL",0.451605415616342,0.35325854185339,0.509174141456475,0.92924628209329,0.622861838396386,0.832769537537474,1.51418991313413,1.59532755998463,-0.8376379237954,-0.960665899537797,1.06930931238495,1.20143512140524,0.957508930414053,2,-0.358645401559583,-0.553681767507165,-0.771156709912484,-0.548611831832875,-0.637248318115867,-0.893116652846469,15,"1"
"BEL",0.548611831832875,0.426085883948099,0.625880360535912,1.00069068434511,0.637248318115867,0.893116652846469,1.54943647685759,1.59532755998463,-0.721196613731512,-0.869474544547977,1.06930931238495,1.20143512140524,0.980680664046128,2,-0.451605415616342,-0.622861838396386,-0.832769537537474,-0.768234163258008,-0.781582966846009,-1.05268362478618,16,"1"
"BEL",0.768234163258008,0.558484255957641,0.825203928396056,1.16776244105914,0.781582966846009,1.05268362478618,1.64472637910751,1.59532755998463,-0.67687950343613,-0.772494012968113,1.10786225794255,1.24008069614473,0.995828723412866,2,-0.548611831832875,-0.637248318115867,-0.893116652846469,-0.892134185974267,-0.864832937710814,-1.21143378706454,17,"1"
"BEL",0.892134185974267,0.771988207845851,1.04499962142325,1.24029098465952,0.864832937710814,1.21143378706454,1.70707987096368,1.59532755998463,-0.576753722310059,-0.683605877126768,1.11414719848738,1.24008069614473,0.982005804859379,2,-0.768234163258008,-0.781582966846009,-1.05268362478618,-0.930642944408997,-0.827593617686533,-1.14429694912019,18,"1"
"BEL",0.930642944408997,0.888432572172549,1.09045173961807,1.2408210165489,0.827593617686533,1.14429694912019,1.65238769489539,1.59532755998463,-0.527134838906805,-0.556637523671753,1.11124314367975,1.24008069614473,0.988996704381845,2,-0.892134185974267,-0.864832937710814,-1.21143378706454,-0.862213764816564,-0.828205525382115,-1.15900651222371,19,"1"
"BEL",0.862213764816564,1.01315370907326,1.06942543950039,1.17361599998696,0.828205525382115,1.15900651222371,1.64434535644532,1.59532755998463,-0.477557162490436,-0.465358133030956,1.13384384517855,1.25051523086994,0.982774906663406,2,-0.930642944408997,-0.827593617686533,-1.14429694912019,-1.0848176803443,-0.994971196802254,-1.26019398262621,20,"1"
"BEL",1.0848176803443,1.14146880286805,1.25319559339085,1.36075144469558,0.994971196802254,1.26019398262621,1.69624896694545,1.59532755998463,-0.359668327764681,-0.361756215722181,1.13384384517855,1.25051523086994,0.982774906663406,2,-0.862213764816564,-0.828205525382115,-1.15900651222371,-1.04045814709595,-0.949145940268381,-1.20716440507946,21,"1"
"BEL",1.04045814709595,1.17341604491188,1.25751941520372,1.31174349097261,0.949145940268381,1.20716440507946,1.6501461866526,1.59532755998463,-0.235482303365755,-0.284971800547755,1.13384384517855,1.25051523086994,0.982774906663406,2,-1.0848176803443,-0.994971196802254,-1.26019398262621,-1.09527003936573,-1.05903487427558,-1.28634483391972,22,"1"
