"country_text_id","year","imp_1","imp_2","imp_3","imp_4","imp_5","imp_6","imp_7","imp_8","imp_9","imp_10"
"PRT",1993,0.160280599186848,0.208537744642643,0.0963584576712197,0.323448210275855,0.25018131495029,-0.192090393769136,0.365117997257571,0.156735091190992,0.180970874979731,0.0165245762572964
"PRT",1994,0.61583802696894,-0.161492528380249,0.124869982068371,0.0560153228977621,0.778022520741278,0.633812703921312,0.603473503372042,-0.168232781747462,-0.146073972573347,-0.0597389181301391
"PRT",1995,-0.319521207973154,-0.148370280134506,-0.358154227304829,0.157367587228765,-0.310864005310994,-0.420509793285334,-0.620172326632486,0.0827616386814887,0.0843684714317477,0.0646897949290914
"PRT",1996,0.0938441807109096,0.293739078899908,-0.254396689959136,0.328443611264443,0.119563380169261,-0.337174463186691,-0.142926196681713,0.121257502602164,-0.12546410352153,-0.132215548955721
"PRT",1997,-0.394651856680832,-0.416030263960188,-0.0080155401616252,0.191070747101435,-0.130744181662084,-0.422511953949326,0.10011144922604,-0.0263004449740975,-0.0547547534750906,0.291488550377905
"PRT",1998,0.13431322886931,-0.139141279321387,0.0993148333459938,0.0452808720735605,0.0630128067855137,-0.162361267336828,0.141357691780507,0.0893164020931006,0.131718930317897,-0.0350925626204359
"PRT",1999,-0.14613423539309,0.253380230886546,-0.0250204819800007,0.353460064414267,-0.0387494213185942,-0.436203347031322,-0.412561707799783,-0.605172118397402,-0.0249112990038887,0.148326015936377
"PRT",2000,-0.10485663230813,-0.0665700379032334,-0.198029443262641,0.349752636537769,0.156153367587102,-0.0712063749980265,-0.479256326626603,-0.245808312436841,0.155116843311502,-0.253028977095913
"PRT",2001,-0.201685323106436,0.295772281233148,-0.436092141149938,-0.15359396066082,-0.277705097240598,-0.503433529086679,-0.0582618667889697,0.28854523117068,-0.0629278809882658,0.357796283729106
"PRT",2002,0.490528713320844,-0.42745704796397,-0.0450980378958271,-0.121999824882937,-0.342142100081745,-0.181966465963863,-0.164546906245391,-0.22236056249807,-0.0257164750093547,0.0590046475554119
"PRT",2003,0.196301255134871,0.0993269827595276,-0.408540029045322,-0.389847023785558,-0.175649066068272,-0.381978732715571,-0.435111730325981,-0.440275222877813,-0.370235913162524,-0.068888308763009
"PRT",2004,-0.295467571450742,-0.181896434171768,-0.136919056762048,0.00366676180641149,-0.0656575760089123,-0.197494365509762,-0.123117771558965,-0.324556197081411,-0.329451085267191,-0.185234378696895
"PRT",2005,0.292338199817663,-0.691697902910628,0.0786289444660312,0.0897168302347151,-0.278637106308384,-0.405347727343196,-0.209388048087656,-0.277767399210456,-0.111351444806168,-0.126660085172366
"PRT",2006,-0.39617356387776,-0.0556956530520892,-0.258013882301048,-0.00756777868366987,-0.0912935461845391,-0.309748353214612,-0.0145425461236291,-0.232519440521078,-0.312379903522457,-0.00942047162231949
"PRT",2007,-0.370683617165632,-0.172871774088823,0.104170965597613,-0.339509231846138,0.373407521656416,0.152323256670924,0.0606641113637564,-0.4045061887386,0.208592500656438,-0.0252074091866067
"PRT",2008,-0.0202896008886092,0.068728599248454,-0.0176721259827504,-0.0422386333894878,-0.38182347300072,-0.281936806064827,0.041303101771461,-0.00656411350423086,-0.0860907111782516,0.37621279924419
"PRT",2009,0.340383767621057,-0.307783488122572,0.123845234244488,0.143524337311198,-0.040402815093477,-0.420234951096681,0.365978612099817,-0.239140768858606,0.319845884264684,-0.0272926157788921
"PRT",2010,-0.214670063835461,-0.47225494496446,0.054625480268568,0.0492128099246016,-0.160145953431092,-0.0421416684015093,0.179421917566068,-0.122927080490208,0.416937878626236,0.153449517731842
"PRT",2011,0.0788891259833735,0.425235488647479,-0.246680159030275,0.203111723817678,-0.209653207872761,0.0583084067789882,0.574462915085605,-0.250495743447001,0.257391778457918,0.0559665570245862
"SRB",2006,-1.24163825898377,-1.24339269657763,-1.20973052797407,-1.23541535413187,-1.22172600926542,-1.230928442224,-1.2350469140553,-1.19720876163149,-1.25138419818792,-1.22206798168978
"SRB",2007,-1.15191373027433,-1.14920233616946,-1.17548646648959,-1.14686735952448,-1.18111567511277,-1.16121586854939,-1.14738407990143,-1.14815011319276,-1.166123222924,-1.14074163061044
"SRB",2008,-1.08729184608544,-1.08191021718463,-1.06721528099236,-1.10123057538829,-1.09354993149401,-1.1130217690643,-1.08026142694361,-1.0760838366272,-1.11810614025545,-1.07100366377587
"SRB",2009,-1.02149237681624,-1.03688289652284,-1.01637095713925,-1.01046004027023,-1.03387238824721,-1.04071368838802,-1.03840363683551,-1.00500714085938,-1.02063341689776,-0.998469790170613
"SRB",2010,-0.921952887972329,-0.950716368374265,-0.961533751864119,-0.938101268048496,-0.951648590655369,-0.936261051661788,-0.951198348998664,-0.944972055701961,-0.958691623857586,-0.950233795677518
"SRB",2011,-0.919689867398914,-0.944966774374697,-0.946513192099405,-0.943255138804547,-0.953390064197803,-0.966410221583039,-0.938876633994521,-0.94717862365878,-0.925206849879251,-0.938415034264788
"SRB",2012,-0.932319722281211,-0.948369517761585,-0.930255065641324,-0.935528982721394,-0.934246477678348,-0.936455037332958,-0.947979031379914,-0.950412215269416,-0.946860577004838,-0.923558330068741
"SVK",1996,0.930772212434362,0.952343447107537,0.940330303588682,0.97835143895544,0.945577037568081,0.954790816502101,0.947349054362085,0.944399151873987,0.95834496333613,0.980667929402107
"SVK",2004,0.453123767553568,0.436569418201478,0.434543166854874,0.448149985219398,0.425853879264972,0.452401924812499,0.452434506618012,0.454434757757459,0.445705877015705,0.471164601966277
"SVK",2005,0.573027549055295,0.57565006799122,0.582858031109463,0.57125925000889,0.571762168012435,0.571303201895343,0.602548228755779,0.595040419142997,0.563389696401041,0.617209536151451
"SVK",2006,0.700891901454136,0.717483022166984,0.733318110886114,0.693565076931407,0.699348704056133,0.696165291758705,0.719263511980627,0.726751392633659,0.730583473735057,0.735269666391991
"SVK",2007,0.863227746210169,0.87538301544007,0.888835247928693,0.889057479824745,0.83700910299511,0.855438565089171,0.871344190788475,0.864080038263856,0.865204913892046,0.883225821789607
"SVK",2008,0.762736401366854,0.772986028284473,0.766120494169236,0.749487004695769,0.748397689840895,0.725757654747365,0.731372569836319,0.754832214469384,0.760991915739332,0.769580994660371
"SVK",2009,0.623400642676009,0.646573543035789,0.653378246646294,0.650224988353282,0.646825138466427,0.62828805543206,0.659816883190546,0.673563402335316,0.662710482753728,0.664230377696012
"SVK",2010,0.556018972781133,0.544996221922927,0.558732600699782,0.566383441624295,0.508336335903703,0.549036723560435,0.548814470559492,0.544744077146777,0.557137453514095,0.572519121186983
"SVK",2011,0.542157628485225,0.516686062804067,0.564705513599141,0.551666675116222,0.536294567755142,0.524836665089248,0.536672385801823,0.546857200222334,0.538917979094343,0.529690197687225
"SVK",2012,0.52530192277891,0.498992031386242,0.528647312009313,0.4981946052388,0.50866921853432,0.520475698948851,0.5195454315117,0.53702701039048,0.52254484612939,0.522732681355486
"SVK",2013,0.484925128286259,0.469806209216237,0.504160718755964,0.535752166070529,0.498013288402533,0.502766512649874,0.494093283433143,0.509260614880228,0.487924967004117,0.512918533359871
"SWE",1971,1.86045208296098,1.69662996773269,1.70036822477702,2.01782903762351,1.41798021882219,1.51253373058203,1.64824527901995,1.83647939776064,2.14532245961937,1.71227345251195
"SWE",1972,2.03902052161199,2.09089069625801,1.41791921474315,1.84410725176692,1.54548857875676,1.4912119854018,1.69374892319879,2.00430681848462,1.76343964529345,1.62038756307991
"SWE",1973,2.19587099514777,1.75987647632837,2.10517166979802,1.8008047962612,1.64054598983942,1.7577025876224,1.45641841246815,1.9395140664026,1.68165872570731,1.59833193671456
"SWE",1974,1.78849202718388,1.96272338235712,1.79582188918516,1.71325471621565,1.66456642180813,2.05603833031097,1.46959862305534,1.71753050069941,2.01935061823289,1.66136874173029
"SWE",1975,1.74006595230221,1.74627946034618,1.75547087003819,1.75311177978729,1.74616478345527,1.72506918490752,1.73551263802704,1.75177185446769,1.74849170655212,1.75970768002465
"SWE",1976,1.88753781365352,1.89729154796782,1.90602520688256,1.90278222192408,1.89508172754207,1.87453270497435,1.88710825571495,1.9006410407652,1.9003979601361,1.91034699517785
"SWE",1977,2.04985639671443,2.06241832779815,2.0714380736648,2.06675332396292,2.05897055892632,2.03839119060363,2.05282227646154,2.06466084883505,2.06682239413478,2.0758491215252
"SWE",1978,2.21790561763901,2.23502448320908,2.24339900571114,2.2373577964559,2.22881871851353,2.20898727675758,2.22619597740562,2.23431229199339,2.24029914200334,2.24769607263041
"SWE",1979,2.40020839832565,2.42209479177877,2.429968465122,2.42221201114355,2.4130849654327,2.39389500156175,2.41406258595825,2.41841877807004,2.42831745997444,2.43399122281427
"SWE",1980,2.59344469994092,2.62134462213699,2.62819772328051,2.61839651560771,2.60849824201693,2.59036454602386,2.61428688269355,2.61342651245981,2.62828085847563,2.63183215200337
"SWE",1981,2.80449451922022,2.83897127390842,2.84482484075843,2.83268539330294,2.82199857397161,2.80492173594584,2.83287279949477,2.82655150799944,2.84658364367158,2.84766531626234
"SWE",1982,2.66326528033931,2.69307015539704,2.6997095356144,2.68934839197168,2.67902539779287,2.66142484651139,2.68669089472399,2.68393467934901,2.70072564576049,2.70355874406906
"SWE",1983,2.53620119280726,2.56025765479301,2.56856622683795,2.55949063669257,2.55021269235373,2.53133429941598,2.55341561483683,2.55583231805426,2.56831483323071,2.57326719795505
"SWE",1984,2.40928959001775,2.42941170265661,2.43833850683138,2.43072507838473,2.42174788738357,2.40244053788405,2.42225907589473,2.42769934293983,2.43733187899952,2.44367418325171
"SWE",1985,2.2892365185242,2.30557491603919,2.31517403020676,2.30881675152617,2.30023574647101,2.2804459456306,2.29811037003904,2.30652245158441,2.31335647401871,2.32102520964259
"SWE",1986,2.17614942186477,2.18869545902261,2.19911361752147,2.1937927538147,2.18576670588269,2.16536749885611,2.18090616989466,2.19242620218538,2.19638767111193,2.20538339834317
"SWE",1987,2.07068894053495,2.07936069002085,2.09071256926018,2.08637401392216,2.07888807501275,2.05775116087536,2.07112019651885,2.08609283102776,2.08696245440487,2.09719780651982
"SWE",1988,1.98707780579417,1.99135682654355,2.00429498289696,2.00069693292752,1.99390421940604,1.97200819709819,1.98332391206776,2.00195773764054,1.99997267068869,2.01163911061798
"SWE",1989,1.90153965171382,1.90280094956191,1.91649063117403,1.91381631899957,1.90712479064614,1.88513347800051,1.89507847752809,1.9157243395409,1.91199078351752,1.92453991350194
"SWE",1990,1.81775389848988,1.81648361792737,1.83068258328376,1.82890781446315,1.82217602322789,1.80026968816762,1.80909272045071,1.8312236551063,1.82609546935144,1.8393344720412
"SWE",1991,1.73552389945538,1.73180607304319,1.74667356689292,1.74536431485461,1.73903902494416,1.71712989265066,1.72495107816119,1.74828861172345,1.74196497000936,1.75609650547212
"SWE",1992,1.6566738162357,1.65062372330106,1.6661206835648,1.66526512901779,1.6592806173334,1.63737055902193,1.64423905327501,1.66877984007836,1.66126162875059,1.67618127750092
"SWE",1993,1.86405316250642,1.85294963503899,1.8719219682214,1.87400561014773,1.86639162499732,1.84429464447629,1.84979293105763,1.87834613890085,1.87173435106243,1.88891018152471
"SWE",1994,2.10054130628748,2.08189521939984,2.10574857437609,2.11130387663673,2.1021691919331,2.07915482850988,2.08218686337786,2.11753698363982,2.11046507339301,2.13069354585803
"SWE",1995,2.36573164559635,2.33751095907272,2.36735755498878,2.3770823322512,2.3662915295477,2.34199339539534,2.34174883913038,2.38584268101383,2.37761236240227,2.40161800929484
"SWE",1996,2.05997101810575,2.03910756328421,2.06357439096714,2.07050071217707,2.06063912093803,2.03841344946893,2.04093081980691,2.07658954662269,2.06976302098944,2.09071546205509
"SWE",1997,1.79292072947101,1.77710357221138,1.79768165871455,1.80206452207804,1.79338597611216,1.77240668750273,1.77671348363347,1.80669684781188,1.79994578944742,1.81857340977186
"SWE",1998,1.55741238867232,1.54523169400581,1.56273903513966,1.56510805498762,1.55732577457992,1.53721724511291,1.54271445310309,1.56882506182507,1.56137374023831,1.57793724905473
"SWE",1999,1.33447149448256,1.3268238569517,1.34095426643329,1.34131154854696,1.33426241359086,1.31569848874581,1.32309901416141,1.34345299846724,1.33696763072667,1.35155012023104
