"country_text_id","year","water_ugdp_oecd_num_env","waste_ugdp_oecd_num_env","GHG_ugdp_oecd_num_env","CO2_ugdp_oecd_num_env","CH4_ugdp_oecd_num_env","N2O_ugdp_oecd_num_env","SOX_ugdp_oecd_num_env","NOX_ugdp_oecd_num_env","CO_ugdp_oecd_num_env","NMVOC_ugdp_oecd_num_env","air_env","abstraction_env"
"CZE",2011,1.27708767883395,1.55340195305742,-0.191427679772623,-0.414620679014326,0.0220479496738321,0.420397157494502,-0.0261338110898707,0.472919047032285,0.00871720835466589,0.279383987250705,0.221424074401406,0.875801118900808
"CZE",2012,1.30898732257519,1.77211709011975,-0.11580222075113,-0.321058622086305,0.0361587375954949,0.447853113660145,0.0109333144281676,0.577342228969871,0.0344987053222858,0.323966138601123,0.303442992096161,0.908432921774785
"CZE",2013,1.41667241765263,1.84059780293601,-0.0220339235043794,-0.213703551938601,0.0985673674546381,0.472085710311136,0.0835296846851241,0.707507676144005,0.0462670947332737,0.359906283327086,0.403913373640667,0.969371517322129
"CZE",2014,1.45630023541469,2.02909194113055,0.0893190155696025,-0.0796802358611072,0.151472424956293,0.475262470560086,0.163159925095168,0.824550416403128,0.134891996514722,0.455798374747282,0.511259022329369,1.02229883003453
"CZE",2015,1.53565579143409,2.28234942220747,0.189264069906066,0.0291467764763568,0.218959186447288,0.559812814555762,0.228689426046653,0.98622388780842,0.215235440932029,0.548445583749475,0.63724586720511,1.08788249140219
"CZE",2016,1.35428816088865,2.04807134751395,0.224668332581003,0.0637899149569983,0.278586436252542,0.549360558264558,0.326408695369635,1.12559521117692,0.255184568536599,0.622597799132959,0.744238484577539,0.923879700312834
"CZE",2017,1.75007017526314,2.25111743154229,0.353626639545197,0.205336961387043,0.367256312671335,0.644141123105092,0.395479607807732,1.26342832988769,0.315466711086036,0.697038721789393,0.850268331629875,1.19549894596826
"DEU",1990,-0.305385226384345,-1.59462987045323,-1.14553628702266,-1.44824282505339,-0.471340344159865,-0.53871309035693,-1.29244050351835,-0.73817634669891,-0.933740283769863,-1.06690131170916,-0.91946757244769,-0.81452843623395
"DEU",1991,-0.178956812148256,-1.68261388547968,-0.914243993610412,-1.20420716768835,-0.314566953917156,-0.38293276840141,-0.988005553868411,-0.501809766948482,-0.647611683086809,-0.734920397425369,-0.674759092249878,-0.678887050284909
"DEU",1992,-0.163157681643293,-1.37412797032363,-0.754546983412392,-1.02124284643067,-0.230088215364124,-0.352977474226492,-0.810075372781349,-0.365985562689558,-0.459912971978014,-0.564767588051122,-0.519734658401543,-0.577726899075868
"DEU",1993,-0.244358243884326,-1.18334027917972,-0.714153989383168,-0.973613548558125,-0.221196054806075,-0.277875315009782,-0.721962124925141,-0.287350561808035,-0.35289415910199,-0.469753075797017,-0.4391919140425,-0.581447844560397
"DEU",1994,-0.0232153610200581,-1.0675586848116,-0.598341374866051,-0.848652226455852,-0.127371531456738,-0.243971711335687,-0.56088963142553,-0.114119882389455,-0.128696513287482,-0.180910938056427,-0.282254460540885,-0.391926657194914
"DEU",1995,0.0557086992311675,-0.992729440144876,-0.52612017852484,-0.775869410683586,-0.0593861814744342,-0.18420742063786,-0.311239515829367,-0.0499863494064277,-0.0496244598305966,-0.0765722322343206,-0.181615459360844,-0.242317980205326
"DEU",1996,0.0939962462904479,-1.0096915892729,-0.506838229312053,-0.765650886280325,-0.00290913803157981,-0.178128558517969,-0.181136225787804,0.03165311097623,0.0466589797150444,0.00241202708621851,-0.103031512914838,-0.185748012234894
"DEU",1997,0.161546867617563,-0.985295158885839,-0.383578023529727,-0.637688783374952,0.0889113278248781,-0.0706186613583401,-0.0343458312395666,0.121672767957616,0.102756549331603,0.062274103280612,-0.000949664017722655,-0.107347982680112
"DEU",1998,0.233307059412249,-0.841364179000642,-0.282639384480452,-0.558839773254473,0.186916104706477,0.278538489104318,0.133389977221242,0.180557429630474,0.20840222149057,0.128101789524113,0.0892611572694342,0.0199503187062319
"DEU",1999,0.354593305318615,-0.704474764266279,-0.162713518269509,-0.433531214881642,0.23657132506065,0.422448182286342,0.28665101783459,0.243779409817024,0.302720259256293,0.269431428697279,0.179898721234316,0.169066005399385
"DEU",2000,0.288353664753699,-0.578631240946956,-0.0655669262998568,-0.342055170894759,0.349805971464508,0.486711678239394,0.458098198247574,0.349929406651626,0.405338868475086,0.443666022326818,0.300167544220266,0.186633859189924
"DEU",2001,0.435591357546845,-0.423357499003471,-0.0209946404318587,-0.301999091426783,0.443696511886766,0.495645701721439,0.504282085403545,0.460295990609804,0.478085392475385,0.576084118495997,0.380001258541479,0.292846104285937
"DEU",2002,0.545435579190099,-0.422208950517969,0.0418865345215142,-0.238909661842836,0.518775882681578,0.53839881634638,0.581835103738033,0.537738842711442,0.550061017174696,0.650623922726983,0.450139025043851,0.375096979425165
"DEU",2003,0.689466253934304,-0.206535130995886,0.0687209220419559,-0.218783776584075,0.58416128331,0.563707735341806,0.620684771574164,0.599260338051038,0.601549878385951,0.729785550160417,0.498161734402023,0.501879315535216
"DEU",2004,0.570554598598712,-0.0204617467919427,0.169197942992763,-0.111827106719921,0.713520011146293,0.5502333783711,0.697879480191055,0.720737621035514,0.695244477281965,0.772438185639532,0.611171920442284,0.449075772078904
"DEU",2005,0.722945029405874,0.212162675593022,0.286758969510722,0.0107671845479157,0.816537812131086,0.657636027654499,0.750117196522682,0.843787679363337,0.784676342183534,0.872342576020236,0.714510695537518,0.569159000398483
"DEU",2006,0.805597403192645,0.426039812554272,0.397897498830748,0.118903302892988,0.974135204383145,0.752749727340083,0.793721512530081,0.954822047072549,0.876087013810005,0.941902141817171,0.810656370666017,0.642159257195555
"DEU",2007,0.826883787059809,0.503119974788389,0.552261628813602,0.293415573990615,1.09317435058567,0.767386232163614,0.853075390007431,1.11168080353039,0.963228025925588,1.08608982848042,0.942465788450885,0.641058021662537
"DEU",2008,0.986262409651896,0.562253607759474,0.603015001003593,0.346440671042646,1.15520677272986,0.792324633301079,0.878434099165843,1.24139434414693,1.02332785765503,1.19230532916809,1.02720535735659,0.722422105667458
"DEU",2009,0.713592462359768,0.397234103173013,0.641970600359809,0.403516223937804,1.13686884927795,0.750303655738117,0.932759109905455,1.27478146064388,1.11379420572524,1.24697475830185,1.07614882579453,0.538733615065494
"DEU",2010,0.834568136191781,0.511258382946565,0.670748276021097,0.401370294939574,1.22701454109535,1.0854562089148,0.943686126211277,1.33283160548703,1.0498252045242,1.17706253123926,1.10836835730041,0.609234160998075
"DEU",2011,0.974580878648522,0.633890739601928,0.827751587906958,0.580464736654448,1.33936782296247,1.11713380072661,1.00579226177934,1.45893251257675,1.13651268523515,1.40001999388401,1.22101289984474,0.705551086979689
"DEU",2012,0.774376100069306,0.739134997972661,0.863245515818155,0.617893530730242,1.35869040204222,1.1806227777899,1.05662424630097,1.54845108718797,1.2860729266389,1.43822815028182,1.30509220569446,0.596924767189633
"DEU",2013,1.18162160648465,0.822320899481416,0.868589049778333,0.618956098220495,1.40264103077856,1.19053825846251,1.08929146986924,1.58742707621885,1.3195317570462,1.5375488231948,1.3235215605143,0.878872800880245
"DEU",2014,1.08186955185585,0.854796613571182,1.02791028350552,0.806705349160524,1.4958725554162,1.22333662663545,1.15605037286947,1.72412681828809,1.40152077237681,1.66243938280116,1.44971309555961,0.801552012436569
"DEU",2015,0.998884868069244,0.912968186816842,1.07322447613254,0.858257975702512,1.54382666647132,1.24103935763224,1.18045762478635,1.82408310774596,1.39023594408332,1.76325287653483,1.52020859806144,0.726134253880157
"DEU",2016,1.30465564058728,1.02253800059646,1.12846569693218,0.913745903310838,1.63134905843902,1.32106502216766,1.25448193379026,1.94784161263717,1.44975574550065,1.82677413996573,1.60772331542149,0.93301309690232
"DEU",2017,1.23922982470246,1.10185614929039,1.22360793679908,1.0204709237305,1.72781413715343,1.39400826013385,1.29508991864687,2.14109372816213,1.48703661440214,1.8668957553056,1.7445253697656,0.848914238726838
"DNK",1990,0.708095544679742,-0.818091399090489,-0.822229533127309,-0.944761153023114,-0.406196359026788,-1.39872912126306,-0.758446972799482,-1.38198875207858,-0.767957344838759,-0.799762783879866,-1.12004938327516,0.446744441042066
"DNK",1991,1.13937188868698,-0.860796556710602,-1.00004119734135,-1.20610993186608,-0.379855527237582,-1.3014958660838,-0.936778997655862,-1.53937167257611,-0.761941123601249,-0.791304053128387,-1.28779017345843,0.713260877809698
"DNK",1992,1.16453469179667,-0.716970621077887,-0.774461414838107,-0.932623681500455,-0.342446138921564,-1.19523363682234,-0.718921034696761,-1.27911373323451,-0.693819564277743,-0.742402764371156,-1.05621177072742,0.746637068010192
"DNK",1993,0.972400445939227,-0.576890040877968,-0.784733835159956,-0.954610567829084,-0.343396934711291,-1.1254268351007,-0.553659379386472,-1.23947125431552,-0.650406019458538,-0.656341219035768,-0.992647731697547,0.701446388393863
"DNK",1994,1.18778690788894,-0.517770488384548,-0.739514071638294,-0.934600941755574,-0.24226236449992,-1.00896086020277,-0.513908080523501,-1.14291050922571,-0.517508986339505,-0.576816818549651,-0.921039285890993,0.847456349065414
"DNK",1995,1.30604760256716,-0.284944018644422,-0.575093039022353,-0.738554128205432,-0.194092212287707,-0.929684303322993,-0.45141937191518,-0.982897510578175,-0.416334926961236,-0.482132879663497,-0.785025502288112,0.935982530886694
"DNK",1996,1.26499947456249,-0.670850110884925,-0.779650439820614,-1.03129847923945,-0.155795771926512,-0.793890197286632,-0.550627227069205,-1.07415460132734,-0.335460229509396,-0.438310426326895,-0.890043522897903,0.857307397729206
"DNK",1997,1.32544976839176,-0.386366771012472,-0.482488428933239,-0.669149826867766,-0.0826982152723608,-0.735303716415607,-0.157871851845689,-0.782544532746554,-0.209490942532753,-0.30007565612028,-0.58939779600814,1.00137879643167
"DNK",1998,1.54798861990196,-0.32354344083455,-0.32818336226811,-0.474081515694058,-0.0519043051044124,-0.699591732368076,0.034843876061742,-0.630838063931577,-0.110522469134875,-0.201129769381209,-0.440711544280314,1.1873564337398
"DNK",1999,1.66364947142789,-0.367150182182103,-0.189622641539619,-0.305460594799679,0.0126645965151316,-0.65905979614139,0.260172552483832,-0.467329364990425,0.024395013170539,-0.0965745426737564,-0.277563799889904,1.30056418102093
"DNK",2000,1.68193269453822,-0.379696187054451,0.0276593820315672,-0.0432464570160902,0.0972041372080054,-0.56958380365431,0.68934805245643,-0.313978391012868,0.1232077134894,-0.0190643407861707,-0.0648598358704281,1.43563645879163
"DNK",2001,1.73538897457496,-0.268596017631976,0.0394241517390404,-0.0441507436633476,0.0976434337973208,-0.487818153812558,0.763228628281645,-0.256628286871651,0.172887762449101,0.0826915243195623,-0.0136825670134865,1.50269210696227
"DNK",2002,1.77402992465241,-0.249247714848847,0.0891166749873605,0.0112518590973485,0.131944511038346,-0.460154524380456,0.808491848400497,-0.210900393412058,0.243129321085034,0.151598474947376,0.0330182871937354,1.54021921196306
"DNK",2003,1.81441425207953,-0.224485384595655,0.00588993026143358,-0.11703607774456,0.156942865974016,-0.405194980058474,0.682450587156386,-0.231583284049569,0.259954945935922,0.221969802456556,-0.017679104997724,1.5309234390479
"DNK",2004,1.81343752989705,-0.179413440481773,0.25579048322426,0.175532933012888,0.244884093812116,-0.244246942441938,0.850246028763337,-0.0594122587566046,0.349046361716282,0.317824773746487,0.161297158517638,1.54686702695761
"DNK",2005,1.90309772750745,-0.198259669652807,0.474060079827364,0.416980793563656,0.343925676688756,-0.0323228383433724,0.945407356920184,0.0703726375268986,0.399441392357732,0.419983080485342,0.290517574913202,1.59401389615816
"DNK",2006,1.91995290097871,-0.0185327601569844,0.397121245525957,0.271757851567612,0.439468366938804,0.0778762672170025,0.895494759718145,0.167991115338202,0.49481707907613,0.540183787197828,0.329048264925935,1.59008987413721
"DNK",2007,2.10664677647126,-0.121413856983463,0.580665286192602,0.510900734138393,0.484585160361576,0.0819295030104878,0.988382478477571,0.317944167879935,0.522552602425975,0.610867718665441,0.456416325790908,1.67655951074073
"DNK",2008,1.93794403574494,-0.244683673306685,0.707056208523998,0.673614993169102,0.522603065693739,0.110929179548567,1.17382158156425,0.462905883277381,0.588556544126725,0.669603361953359,0.603072391286672,1.57347001576151
"DNK",2009,1.94694756088452,-0.131630272047471,0.706888393364915,0.684004696839897,0.494777272554888,0.10765728809763,1.36660068718452,0.565983842725627,0.632656405124567,0.703751429371998,0.701321540446307,1.64244159569889
"DNK",2010,1.98096525140966,-0.092305413162738,0.754828210573482,0.727245185302637,0.519993402412114,0.170792660890445,1.39658426687223,0.656787869208622,0.683080630006913,0.766310319144174,0.768447711392378,1.65422648979756
"DNK",2011,1.90765071344064,-0.0405746661637413,0.982471072797993,1.03184491922365,0.587269256461964,0.214027309726931,1.49458595340636,0.800705275973823,0.840527082191851,0.877111608667268,0.921720453237447,1.61562526763703
"DNK",2012,2.17488090513745,-0.0260730358676668,1.18397171618048,1.32434937675363,0.63551035207245,0.263787351903916,1.60139286374801,0.954319536045024,0.920531713502986,0.949567210194258,1.05975201258482,1.78395973956102
"DNK",2013,1.91679803412031,0.0428836765135727,1.17627293424761,1.28188137770276,0.68549802641234,0.302470932151133,1.62416326144677,1.05372622359494,0.996822106485415,0.980957980410868,1.13223654192079,1.60795322055577
"DNK",2014,1.96500424816196,0.137209508907233,1.40167248912505,1.63958491616415,0.733022911071287,0.31205860638563,1.84343183636732,1.23374386715991,1.12255485487835,1.13289624588189,1.32269971324464,1.68710358908378
"DNK",2015,2.10893965979264,0.214696183366059,1.58138783584815,1.92951497346652,0.786886967184257,0.357401889585806,1.9843626083179,1.3096863199556,1.1397594252225,1.14155706449198,1.42167778315993,1.82046319193677
"DNK",2016,2.05679119481957,0.341955193225979,1.56708507038847,1.88273454748088,0.819176537113786,0.367588960482903,1.987015534698,1.36484957689257,1.21602315532829,1.23818414753772,1.45877683213313,1.79689771285376
"DNK",2017,2.29389664214964,0.210498318975233,1.74765206822373,2.22106603399922,0.869860605601816,0.399189157953631,2.01341881938644,1.48318412383383,1.27052111052169,1.31145710720141,1.55514272709114,1.90023662754953
"ESP",1990,-1.35884542502593,-1.3857902363531,-0.271789404274484,-0.418261371475183,-0.203999408036205,-0.187222836133921,-1.30356267068978,-1.07824273857703,-0.706822693338952,-0.745715399168901,-0.894376925755736,-1.33407412302405
"ESP",1991,-1.24341580899541,-1.25783520735635,-0.212768564272142,-0.383588910466583,-0.106042534376321,-0.0673555565364262,-1.26736943405584,-1.05000607399515,-0.659751790897898,-0.675981442537103,-0.859891898179982,-1.22953152403906
"ESP",1992,-1.12994379039123,-1.18564786691778,-0.215460399168417,-0.392550966736223,-0.0995159313237602,0.0093016363575425,-1.23716710565454,-1.04461159735863,-0.635679432065174,-0.643427994012933,-0.852632771473086,-1.13055004344795
"ESP",1993,-0.924452540088097,-1.39061947614874,-0.133553431371805,-0.304952491485164,-0.0829759003187696,0.112248601249985,-1.19211746668435,-0.984146824479363,-0.564190413824127,-0.539153333210295,-0.80101921639944,-1.02561930697553
"ESP",1994,-0.909353748915407,-1.00165884620059,-0.154017229103725,-0.317728749367385,-0.0693903767200208,0.0432302012888656,-1.13951903205245,-0.922802293508041,-0.471687047065789,-0.504903004493542,-0.749151123628078,-0.943693242882118
"ESP",1995,-0.888476917421365,-1.04775283475628,-0.133665156455382,-0.30082460839567,-0.0289236821303104,0.129354443231749,-1.04025227308039,-0.81771919768646,-0.312118105492773,-0.393097247893166,-0.658967250524157,-0.91631506268057
"ESP",1996,-0.727573030390605,-1.0744360026367,-0.00893869734549923,-0.12188219387402,-0.0227666546228917,0.0426235733418058,-0.914253090854301,-0.707726608277625,-0.265283107907662,-0.376492933225457,-0.554318954303961,-0.802283312786633
"ESP",1997,-0.808729519317137,-1.05467478471296,0.011912342059529,-0.107965335650487,0.0185153751823849,0.141879921764604,-0.90860924576344,-0.634504738677995,-0.147410640452653,-0.295672452675716,-0.498118410205847,-0.862699513984363
"ESP",1998,-0.819193840533781,-0.923523790550951,0.0597167170473877,-0.0613666853602782,0.0682826409237405,0.170861437969369,-0.808863790926906,-0.542759577226885,-0.0724747500605476,-0.257962485326272,-0.412345378084691,-0.834198670019821
"ESP",1999,-0.78898845872284,-1.00337711265996,0.0301026526780491,-0.102795266048902,0.105599602569666,0.183295794812359,-0.772235063373649,-0.487772929471144,0.0453251478201168,-0.147344791802972,-0.374523130392864,-0.81698841757929
"ESP",2000,-0.631488228864929,-1.02884048353776,0.0866870487743344,-0.037208422314978,0.146883038923426,0.217982262850659,-0.66145350614657,-0.407697654382454,0.241926188842499,-0.0105621954421236,-0.290924577772823,-0.678855957007785
"ESP",2001,-0.537453269693067,-0.859098888146474,0.210180192448796,0.0719518862034486,0.206106983088739,0.367624973354487,-0.587193047666124,-0.292212107627439,0.385441821151267,0.108133731771924,-0.181553938784031,-0.588034181933542
"ESP",2002,-0.475095618591181,-0.910519275936289,0.205760491363024,0.0352857407657617,0.253923567000098,0.467509972505843,-0.627552966216085,-0.268283266919296,0.47952957513801,0.203547541187782,-0.173414593357191,-0.56856382072298
"ESP",2003,-0.435037036978125,-0.85819567290561,0.264242500318098,0.111047852616791,0.301941463198296,0.471745983542258,-0.460689663027511,-0.190773014987456,0.577184109367946,0.323467626880029,-0.0817581958141758,-0.483999370658378
"ESP",2004,-0.345069407701441,-0.516036010551021,0.301182244008213,0.1308807401479,0.37882167139086,0.589583849987528,-0.438696411462727,-0.144582711402249,0.659986860534471,0.420489779403675,-0.0376285215393216,-0.369754496030856
"ESP",2005,-0.327000346020707,-0.309842339244942,0.364940243801113,0.184074842872973,0.485487202295068,0.725184822197283,-0.368229296962444,-0.0333972476012484,0.770613908662484,0.550252154603635,0.0586412946211231,-0.325756080624144
"ESP",2006,-0.18529890865758,-0.160375807268583,0.526411488487385,0.376007362073231,0.594793278429872,0.818705671269875,-0.24177521442715,0.112544653326707,0.908585802269785,0.684860060745273,0.199378498672617,-0.198794859999814
"ESP",2007,-0.0849858858112048,0.0350614287030716,0.597743087101579,0.461525586269421,0.646667307749604,0.877674749886644,-0.180129183383299,0.209227897268745,0.991696865351618,0.783510748483108,0.282508034537653,-0.104615914727218
"ESP",2008,-0.042873319360596,0.224236648462609,0.803783153031769,0.713103518631775,0.728245150532927,1.04125882889904,0.495443086826704,0.491510944940936,1.09072271609979,0.943756938439533,0.613763550560372,0.12965903548503
"ESP",2009,-0.101152848258457,0.162307748749072,0.940800588347745,0.919453680788412,0.650763918470411,1.01274598673667,0.667893035213104,0.615211456590195,1.16579371597207,1.02497803088647,0.746022443429213,0.112111681526103
"ESP",2010,-0.0578432916779677,0.36378655015787,1.04018281100502,1.05061292674244,0.71893452371781,0.998377679110109,0.774239770715017,0.717973981748854,1.12824866644865,1.05858014581352,0.839819628064114,0.169578967531068
"ESP",2011,-0.0377581276331311,0.54387177490406,1.06278952054675,1.06747664894941,0.72447629250181,1.08621098819102,0.690682582763803,0.761636899317054,1.16795525379336,1.1269109066385,0.856371675857375,0.165205858046461
"ESP",2012,-0.0249172234265599,0.619841565999338,1.07867746372438,1.0869248040624,0.742746099614745,1.1170596388193,0.686365303631386,0.802981050011247,1.20679377912517,1.16783745572953,0.884444231114187,0.172878518234714
"ESP",2013,0.0432023280478942,0.726178021190591,1.23922463014744,1.32769076101497,0.778643800098487,1.07579977801064,0.837373529736746,1.01579685304498,1.22248882750048,1.21553690627968,1.05962091218467,0.213667979283976
"ESP",2014,0.0595829392920683,0.885521813358215,1.28713086887121,1.38274079156845,0.831366480484526,1.05558055413286,0.796916039554558,1.0316112966185,1.24529487760267,1.24908263700317,1.07253905428008,0.228992993291133
"ESP",2015,-0.00224240126429266,0.989866742312801,1.31067225411356,1.34029163105145,0.844629432901162,1.10636877634247,0.784194389198997,1.09802582847921,1.30597825848476,1.26681097621931,1.11855644410368,0.18212478475825
"ESP",2016,0.181136761734916,1.23420494296407,1.46588490692507,1.55325804656488,0.896037382003972,1.18780885802194,0.927558946962473,1.24025086832167,1.3552254445653,1.29167658437297,1.25322016782181,0.348133855637961
"ESP",2017,0.199437331443836,1.31164896132741,1.47952412256869,1.54020697531063,0.940114475813166,1.19825411281279,0.950456246857213,1.32599590770486,1.39289754824806,1.32730171802374,1.31019839901507,0.353754569608723
"EST",1993,-1.94995005456629,-2.80232430302157,-3.08528921828064,-3.11060715561424,-1.0699835363227,-1.61015194159275,-2.16295315998178,-1.86074695078412,-1.3855296831238,-1.65555584801377,-2.04812370570019,-2.02664420277248
"EST",1994,-1.9580382040639,-2.9009822089216,-3.14850563696468,-2.9701227877219,-1.02547458000246,-1.45493192588605,-2.19109426433861,-2.03695219173567,-1.64108018556767,-1.7623185122544,-2.18047792462626,-2.02417258757608
"EST",1995,-1.74211694371038,-2.65645192449572,-2.86464879611681,-2.96412355035043,-0.938603807132356,-1.26712068010324,-2.21045711968173,-2.00325543635253,-1.89483462820132,-1.87708906624714,-2.13572963709115,-1.90431540192575
"EST",1996,-1.85068858152654,-2.34760268858363,-2.79379694851111,-2.86770612085562,-0.871191534323995,-1.10004869337439,-2.14755362045282,-2.02438177912432,-1.9834707929556,-1.80737843100563,-2.12008358216187,-1.90591206377247
"EST",1997,-1.92759303371655,-2.57874599558507,-2.45281492828129,-2.75860343228704,-0.754552749510986,-0.919428197563587,-2.09435570897568,-1.7875234764969,-1.83721579864018,-1.64627217323012,-1.90908145494767,-2.04885747333545
"EST",1998,-2.12247649649248,-2.24561154654495,-2.17067208529693,-2.67875461743459,-0.650799352633084,-0.876977302801212,-1.87571885344938,-1.62823840779263,-1.6357110971604,-1.43225559527611,-1.70264979891655,-2.07451581772995
"EST",1999,-2.13276186892417,-2.28167790864886,-1.99770731294923,-2.49140947830136,-0.557623108098506,-0.696552540550764,-1.8146024986837,-1.46291239296602,-1.54112599756763,-1.29834329761115,-1.56261230691807,-2.11600891865268
"EST",2000,-1.8666510476918,-2.24322680270895,-1.7231312036743,-2.17728775386415,-0.456041841651131,-0.574991132166241,-1.71323146837109,-1.31663321923081,-1.38687983930467,-1.12813906012975,-1.41079857986086,-1.93590627062578
"EST",2001,-1.73800386544782,-1.30449444766496,-1.60922040968266,-2.05247934137217,-0.395219927454695,-0.475711623825778,-1.59512503873491,-1.26422135291502,-1.31038497806397,-0.972332182885461,-1.32339697760196,-1.66787782649234
"EST",2002,-1.54645682810303,-1.31291997947537,-1.38691166289382,-1.8121625934771,-0.262003048045229,-0.32113019213372,-1.49823801462439,-1.16453439358383,-1.16520358446557,-0.832885657393371,-1.20621889983531,-1.5281208802347
"EST",2003,-1.69642094715353,-1.1094373459244,-1.41189071576147,-1.86218186296611,-0.156709567963842,-0.255458699837782,-1.53813920939557,-1.06035908915548,-1.02736699618928,-0.651735254386714,-1.14375857142445,-1.63122645363831
"EST",2004,-1.5932648548824,-1.03466600181968,-1.25867655476272,-1.69183039192863,-0.0629113394293913,-0.205976339870859,-1.36579407052094,-0.839815617354201,-0.878079093619613,-0.534959070325935,-0.953853295488666,-1.54916784225104
"EST",2005,-1.25288451641491,-0.578162482469171,-1.00714871738142,-1.42076852948808,0.113299008226761,-0.0536554748255526,-1.1625657410878,-0.554306195916195,-0.638247449877928,-0.291219670289766,-0.700545067222519,-1.25420390004834
"EST",2006,-1.0592524732746,0.0562034622925649,-0.703112797458652,-1.0857698891647,0.271748532040755,0.124590595101855,-1.00645763296167,-0.341421506708974,-0.421006470708572,-0.0677938092995349,-0.480499027433873,-1.02275390579542
"EST",2007,-1.14856378400139,0.00650392867900497,-0.862208167335453,-1.28945989333189,0.376159658187865,0.138855694500826,-1.10387735641887,-0.343588199070452,-0.42808386411725,0.169441214473198,-0.527678438209267,-1.12540172720054
"EST",2008,-1.00549818925045,0.325683044274327,-0.729200563291411,-1.12062695801445,0.355798143061959,0.00913610013146271,-0.953054430255975,-0.285363161611184,-0.454421103185768,0.211541182906303,-0.444308673750037,-0.94841935940606
"EST",2009,-1.00950532451572,0.324221807585715,-0.670981853405927,-1.01318247225199,0.169626317199294,-0.106822733146909,-0.889095202017848,-0.308991314197102,-0.600118128057654,0.155638168399629,-0.444329055836784,-0.936482815007548
"EST",2010,-1.36524459821823,0.782148089905194,-1.04639146157601,-1.47287390146588,0.197896191061269,-0.0813189418534434,-1.16944284027604,-0.477526542716628,-0.566736128644076,0.229885999259344,-0.63770669816462,-1.13469906873091
"EST",2011,-1.25337670982032,1.15647905801423,-0.873796985691391,-1.29156231046694,0.354524149477176,0.030366091057713,-0.99935353053643,-0.301384320168401,-0.300761201992366,0.357547803917401,-0.456607038518957,-0.968931035150046
"EST",2012,-0.982739824822508,1.63794922957865,-0.680419756177343,-1.06310742754909,0.402026101483755,0.0132710211195701,-0.584451948537307,-0.130010272643593,-0.324900863667845,0.432314688821275,-0.250860385472607,-0.619254805401982
"EST",2013,-1.03681614028176,1.59610594806843,-0.781207251351424,-1.19065471958218,0.448428374195221,0.0465148042385057,-0.542622096309299,-0.0464940919407796,-0.239587993668224,0.502957708780819,-0.208186843944599,-0.662545638930822
"EST",2014,-0.95053501961214,1.03447792586868,-0.621571770479414,-1.01065636328141,0.548020167599834,0.0638188679443693,-0.590571614677249,0.0373093776966372,-0.151651882553367,0.579914283086581,-0.1479742543205,-0.738020557896592
"EST",2015,-0.821522818901193,1.11239274944745,-0.280463275625458,-0.606587626453483,0.625219582184281,0.0639498257629441,-0.389661322928877,0.239376932373442,-0.12382535691328,0.638795216184736,0.0621228052861905,-0.639739096020465
"EST",2016,-0.88627903336921,1.08124671531589,-0.364406822232945,-0.723640668317044,0.696758212783721,0.161867529663727,-0.342940446128852,0.301121113706004,-0.169776402709127,0.696662658945632,0.0882336087429671,-0.69555978584796
"EST",2017,-0.781261016893698,1.5445749422594,-0.337239687320224,-0.704963917231492,0.782280336569622,0.211971560212084,-0.360861036590963,0.369495881885356,-0.0838802385025527,0.749917155375525,0.136499040331693,-0.576436374935867
"FIN",1990,-0.148920925618127,-0.737573194782874,-1.15891806100987,-1.36102813416926,-0.619527834668703,-1.31174249977348,-1.13111637096282,-1.61462086475143,-0.933493297999906,-1.39513809769739,-1.36202006351911,-0.178594787573325
"FIN",1991,-0.342397749600924,-0.841891591932415,-1.15096892473425,-1.35418234442996,-0.647278208984208,-1.24864934911609,-0.99331101931509,-1.61409423960827,-0.925961152192465,-1.37426564619327,-1.32801842825282,-0.264654986206233
"FIN",1992,-0.12454188329767,-0.657603862609558,-1.13201372306554,-1.34188231860021,-0.653153074650875,-1.15814179965611,-0.821746544472828,-1.59003899974379,-0.916348897419802,-1.35402429567503,-1.28203048395043,-0.0315932337518847
"FIN",1993,-0.168363614473401,-0.693112195853952,-1.16466896490742,-1.38569996986065,-0.639629138465259,-1.17668458144953,-0.713378214471332,-1.58781072472646,-0.869376268659708,-1.28702467188798,-1.26144816555847,-0.0156737385358974
"FIN",1994,-0.188288502577165,-0.598519909842411,-1.19903059801124,-1.44997430428796,-0.563144997904236,-1.14344685674961,-0.59290988474385,-1.50114263795226,-0.776538602773083,-1.18795951454578,-1.18830326507768,0.0153182442361967
"FIN",1995,-0.146507865822389,-0.427138457543956,-0.986444010486599,-1.20069244823381,-0.457613064538059,-1.08997505743561,-0.435695206367736,-1.29737591425946,-0.688010807701056,-1.05742017304522,-1.00045988004452,0.0635412747292051
"FIN",1996,-0.114614133288686,-0.255007316599746,-1.03387444982091,-1.28809877415218,-0.381052992610355,-1.00385514103407,-0.433354069494802,-1.24242934084494,-0.620004735139601,-0.934047018855873,-0.972294098684798,0.10153161249202
"FIN",1997,0.123036179298943,-0.294163805722903,-0.850200382085758,-1.08701924887978,-0.27588960232562,-0.877229689322803,-0.322836370685753,-1.09971118073757,-0.52869277313866,-0.822172839064529,-0.841746826237162,0.24957244462916
