"country_text_id","year","wealth_eco","productivity_eco","GEP_env","arate_ccp_ga","eco_equal_soc","soc_equal_soc","domsec_ds","conf_pc","cluster2","cluster3","cluster4"
"GRC",2010,0.202649559698627,-2.84859249958763,0.237372348563804,-0.894368988783753,-0.52799565771358,0.0354225404148929,-0.368691933628827,-1.17715268759775,"Laggard","Middle Performer","Middle Performer (high SP)"
"HUN",1990,-1.43425386728642,-0.0382905210850171,-1.12056537077148,0.285454175255641,0.533306497577092,-0.630872408270249,-1.00709122132584,0.220940295044875,"Laggard","Middle Performer","Middle Performer (high SP)"
"HUN",2000,-0.595087225828401,0.280080864097088,0.0823510187889795,0.285454175255641,0.756962860193788,-0.5231291143329,-0.494044764700988,-0.444722015825578,"Laggard","Middle Performer","Middle Performer (high SP)"
"HUN",2010,-0.0760083425952345,-0.0935990153153918,0.953271338435889,0.614541810567486,0.336961033478722,-0.519997614351474,-0.409804311093117,-1.86331653635006,"Laggard","Middle Performer","Middle Performer (high SP)"
"IDN",2010,-1.64837790390643,0.57418075688236,0.0673590994579696,-0.920116531586384,-1.15542826490815,-1.50361294388289,-0.313154119050855,0.915201007860676,"Laggard","Laggard","Laggard"
"IND",2010,-2.5073253142576,-1.66407421772678,-0.468946426383832,1.33022384201191,-1.85843597616462,-3.02149018855145,-0.845148184839815,1.857883069461,"Laggard","Laggard","Laggard"
"IRL",1990,-0.373503275606227,-1.23454903307005,-1.15827085937321,-0.0418320991785622,-0.578511693397892,0.125799968482416,0.292006242066128,1.2749358119301,"Laggard","Middle Performer","Middle Performer (high SP)"
"IRL",2000,0.854780383330689,0.758072523006665,0.206226408045772,-0.0418320991785622,-0.340757537003486,0.616597312418184,0.700802055760126,0.381923130580477,"Top Performer","Top Performer","Middle Performer (low SP)"
"IRL",2010,1.4906368237584,-1.06548678470709,1.40233961154067,-0.0418320991785622,-0.160605240419734,1.16468287864282,1.14251418621731,0.705935164278124,"Top Performer","Top Performer","Top Performer"
"ISL",2000,0.589375090456002,1.92960264528705,-1.14298260973096,-0.74085481496356,1.44362977141122,0.719859949341088,1.1231899742903,2.15542501659141,"Top Performer","Top Performer","Top Performer"
"ISL",2010,1.09503446964937,0.967674933092335,-0.651963055867034,-0.74085481496356,1.53795701189573,0.807629567815407,1.27264947339622,0.313566284904058,"Top Performer","Top Performer","Top Performer"
"ITA",1990,-0.0725589670277482,-0.656020766551771,-0.352378671893793,-0.173802967809153,-0.479134140583081,0.272067636757798,-0.292542893051802,-0.583448801191982,"Laggard","Middle Performer","Middle Performer (high SP)"
"ITA",2000,0.495665569603488,-0.054218739808352,0.558970336275458,-0.173802967809153,-0.337248024158767,0.536179234543832,0.14940949512408,-0.332962700408261,"Top Performer","Top Performer","Middle Performer (low SP)"
"ITA",2010,0.703777963389459,-0.833582243171705,1.3384416331965,-0.173802967809153,-0.356640917870217,0.60046782186779,0.411391467250843,-0.640395210389454,"Top Performer","Top Performer","Middle Performer (low SP)"
"JPN",1990,-0.124586431243634,1.99736594580021,0.300995225290048,-1.97913199596877,0.0177367321324709,-0.618743399703905,0.426674654669479,-0.256978039814106,"Top Performer","Top Performer","Middle Performer (low SP)"
